"position","name","points","dropped","clubname","countrycode","irating","avgfinish","topfive","starts","lapslead","wins","incidents","division","weekscounted","laps","poles","avgstart","custid"
"536","Jason George2","68","0","Northwest","US","1058","7","0","2","2","0","4","5","2","60","0","6","313977"
"537","Steve Sponsler","67","0","Ohio","US","1282","4","2","2","0","0","2","4","1","60","0","3","147868"
"538","Maxime Paquette","67","0","Canada","CA","3999","2","1","1","0","0","8","2","1","30","0","6","60565"
"539","Lance Loomis","67","0","Great Plains","US","3365","3","1","1","0","0","0","3","1","29","0","5","303459"
"540","Jake Boyer","67","0","Indiana","US","1767","4","1","1","0","0","6","4","1","30","0","4","284210"
"541","Gary Schmid2","67","0","Michigan","US","1623","8","1","4","0","0","10","6","2","118","0","10","58202"
"542","Brandon Pittman","67","0","Great Plains","US","2090","10","1","4","0","0","4","11","2","35","0","8","347308"
"543","Josh Arthur","67","0","Australia/NZ","AU","1428","7","0","1","0","0","0","5","1","30","0","9","271666"
"544","Josh Zelenka","67","0","Mid-South","US","2263","9","0","1","0","0","4","5","1","28","0","11","264596"
"545","Alton Parsons2","66","0","Carolina","US","2156","2","1","1","13","0","8","3","1","30","1","1","52087"
"546","Shane Myers","66","0","Great Plains","US","1877","4","1","1","0","0","2","4","1","29","0","3","327764"
"547","Steven Phelps2","66","0","Texas","US","1007","5","1","1","0","0","12","8","1","30","0","9","301787"
"548","Randy Axner","66","0","West","US","2699","6","0","1","0","0","8","4","1","30","0","11","294684"
"549","Nik Harris","66","0","Texas","US","805","7","0","2","0","0","2","10","2","57","0","8","307122"
"550","Trevor Harmon2","66","0","West","US","1462","7","0","1","0","0","4","5","1","30","0","10","230095"
"551","Tony Thompson3","66","0","Midwest","US","1060","7","0","2","0","0","6","7","1","38","0","6","251784"
"552","Collin Bowden","66","0","Virginias","US","2736","8","0","1","0","0","6","4","1","30","0","7","154378"
"553","Kevin Day","65","0","Great Plains","US","2364","1","1","1","30","1","0","4","1","30","1","1","47656"
"554","Knicko Hartung","65","0","Mid-South","US","1818","6","3","6","0","0","28","5","2","146","0","7","332970"
"555","Chris Wolford","65","0","Mid-South","US","1646","2","1","1","0","0","2","4","1","29","0","2","277197"
"556","David Beattie","65","0","Australia/NZ","AU","1626","6","0","2","0","0","0","4","2","59","0","8","18832"
"557","Devin Mayo","65","0","California Club","US","5222","7","0","2","0","0","2","3","2","59","0","6","305535"
"558","Clint King","65","0","Carolina","US","1853","8","0","2","0","0","4","3","2","58","0","10","58438"
"559","Tyler Jackson3","64","0","Illinois","US","3179","4","1","1","0","0","0","7","1","30","0","2","230559"
"560","Greg Ward3","64","0","Florida","US","2078","7","1","2","0","0","2","2","2","30","0","7","257902"
"561","Gavin Jordan","64","0","Mid-South","US","3138","7","1","4","0","0","8","11","2","71","1","6","295875"
"562","Eric Barnes","64","0","Illinois","US","2409","8","1","2","0","0","2","3","1","59","0","8","143656"
"563","Jacob Homnick","64","0","Pennsylvania","US","2998","8","1","4","0","0","8","5","3","102","0","6","306048"
"564","Andrew Springer","64","0","Mid-South","US","1606","7","0","1","0","0","0","5","1","29","0","6","244021"
"565","Michael Reding","64","0","Mid-South","US","2392","8","0","1","0","0","0","4","1","29","0","13","57934"
"566","Ryan Fleming3","64","0","Mid-South","US","4316","8","0","2","0","0","6","1","1","47","0","5","231601"
"567","Justin Bieber","63","0","Northwest","US","2060","4","1","1","0","0","2","3","1","30","0","4","203384"
"568","Tim Christianson","62","0","Midwest","US","3577","1","1","1","30","1","0","5","1","30","1","1","305925"
"569","Tony Ayers","62","0","Ohio","US","1656","3","1","1","0","0","0","4","1","30","0","5","189052"
"570","Jake L Montgomery","62","0","Illinois","US","2816","3","1","1","0","0","4","6","1","30","0","2","271002"
"571","Cole Smith2","62","0","Midwest","US","1780","4","1","1","0","0","0","4","1","30","0","5","271595"
"572","Brady Uotinen","62","0","Midwest","US","1844","10","1","3","0","0","8","4","3","62","0","6","299898"
"573","Jonathan Liberty","62","0","New York","US","1439","7","0","2","0","0","8","4","2","22","0","6","284748"
"574","Brian Cooper","62","0","California Club","US","1756","10","0","3","0","0","6","3","3","58","0","8","275482"
"575","James Marr","60","0","Canada","CA","966","8","2","8","0","0","6","7","2","196","0","9","182808"
"576","Austin Nigh","60","0","Indiana","US","2010","3","1","1","0","0","2","4","1","30","0","5","306301"
"577","Ben Kallin","60","0","Mid-South","US","2038","4","1","1","0","0","0","4","1","30","0","3","353164"
"578","Aaron Loveless","60","0","Indiana","US","2006","9","0","2","0","0","2","4","2","49","0","9","277392"
"579","Curtis Nichols","60","0","Texas","US","854","10","0","4","0","0","10","9","2","104","0","12","305823"
"580","Zack Lumly","59","0","California Club","US","1724","3","1","1","0","0","2","4","1","30","0","2","271380"
"581","William Buth","59","0","Midwest","US","1658","7","0","1","0","0","6","5","1","29","0","10","345184"
"582","Bryce Wakka","59","0","Australia/NZ","AU","1335","11","0","2","0","0","4","4","2","31","0","12","327336"
"583","Dj Arnold","58","0","Midwest","US","744","8","1","2","0","0","0","7","2","29","0","9","326613"
"584","Jaron Hazen","58","0","Midwest","US","3489","6","0","1","0","0","0","3","1","30","0","6","324351"
"585","Ricky Cornwall","58","0","Australia/NZ","AU","2898","6","0","1","0","0","2","3","1","29","0","6","280190"
"586","Kyle Sirratt","58","0","Illinois","US","4079","6","0","1","0","0","2","3","1","30","0","5","333862"
"587","Josh Whitt","58","0","Indiana","US","2172","8","0","1","0","0","0","3","1","30","0","7","324910"
"588","Nathan Smith4","58","0","Mid-South","US","3210","8","0","1","0","0","6","3","1","30","0","10","79349"
"589","Larry Wheaton Jr","58","0","Midwest","US","1292","8","0","5","0","0","12","7","3","75","0","8","320613"
"590","Taylor Mynhier","58","0","Mid-South","US","2572","10","0","2","0","0","8","2","2","38","0","8","192718"
"591","Robert Diekemper","57","0","Georgia","US","1783","3","1","1","0","0","0","4","1","30","0","9","272956"
"592","Anthony Fetters","57","0","Texas","US","1547","3","1","1","0","0","0","4","1","30","0","4","276519"
"593","Eric Burgess","57","0","Virginias","US","1382","4","1","1","0","0","4","6","1","30","0","7","291538"
"594","Chadron Beem","57","0","Midwest","US","2090","7","0","1","0","0","6","8","1","30","0","4","331926"
"595","Richard Williams5","57","0","Illinois","US","1212","10","0","2","0","0","2","7","2","30","0","11","278102"
"596","Jesse Varley","57","0","Australia/NZ","AU","1812","10","0","3","0","0","6","4","2","55","0","8","259909"
"597","Travis Webster","57","0","Pennsylvania","US","1436","10","0","2","0","0","8","5","2","44","0","9","210266"
"598","Christopher McLeod","56","0","Carolina","US","3114","4","3","3","0","0","2","4","1","90","0","7","351041"
"599","Daniel Harland","56","0","Australia/NZ","AU","1304","4","2","2","0","0","4","6","1","60","0","7","156226"
"600","Austin Leslie","56","0","Illinois","US","1812","5","1","1","0","0","2","7","1","30","0","4","245111"
"601","Boone Fullwood","56","0","Mid-South","US","1724","6","0","1","0","0","0","4","1","29","0","9","294045"
"602","Aaron Daeffler","56","0","New York","US","2219","7","0","2","0","0","0","2","1","59","0","9","255829"
"603","Cody Tucker","56","0","Carolina","US","3131","7","0","1","0","0","6","3","1","29","0","5","206144"
"604","Brandon Skinner","56","0","Illinois","US","2498","8","0","1","0","0","4","3","1","16","0","5","216140"
"605","Patrick Risso Jr","56","0","Northwest","US","1870","8","0","3","0","0","12","4","3","61","0","8","80275"
"606","Paul Howard2","56","0","Midwest","US","1556","9","0","2","0","0","0","4","2","52","0","6","247446"
"607","Geary Martin","56","0","Virginias","US","828","11","0","4","0","0","2","7","4","35","0","12","310358"
"608","Michael Heileman2","55","0","Midwest","US","4803","4","1","1","0","0","0","2","1","30","0","6","277094"
"609","Brent Horner","55","0","Indiana","US","2077","9","0","1","0","0","0","3","1","28","0","10","271170"
"610","Aston Hurley","55","0","Australia/NZ","AU","2118","10","0","7","0","0","22","3","4","123","0","10","352198"
"611","Nate Schaben","54","0","Great Plains","US","1306","6","1","2","0","0","14","5","1","43","0","5","268268"
"612","Curtis Uphoff","54","0","Illinois","US","2830","6","0","1","0","0","2","2","1","30","0","5","308620"
"613","Chris Mollet","54","0","Illinois","US","1744","8","0","3","0","0","12","7","3","82","0","8","329019"
"614","Andrew Ellingsworth3","54","0","Ohio","US","912","9","0","2","0","0","8","5","1","30","0","9","285336"
"615","Chad Hundersmarck","53","0","Michigan","US","2780","3","1","1","0","0","2","3","1","30","0","4","306152"
"616","Jeff Fitzpatrick","53","0","Midwest","US","1705","7","1","2","0","0","0","4","2","59","0","6","271736"
"617","James Burgess3","53","0","Mid-South","US","762","7","0","3","0","0","2","7","2","86","0","9","125257"
"618","Jd Sasse","53","0","Midwest","US","2250","9","0","1","0","0","2","3","1","29","0","10","304615"
"619","Jeffrey Haynes","53","0","Mid-South","US","1275","9","0","4","0","0","10","7","2","78","0","8","246011"
"620","Kaycie Kynett","52","0","Northwest","US","1304","4","1","1","0","0","4","6","1","30","0","6","270418"
"621","Robert Henshaw","52","0","Pennsylvania","US","1742","7","0","1","0","0","4","4","1","30","0","11","268837"
"622","Brad Simpson","52","0","Illinois","US","612","9","0","4","0","0","4","8","3","92","0","9","306740"
"623","TJ Wood","52","0","Canada","CA","2068","11","0","3","0","0","6","3","2","87","0","9","225777"
"624","Joel Ramsey","51","0","Virginias","US","1446","4","1","1","0","0","4","4","1","30","0","6","301090"
"625","Micah Veleba","51","0","Great Plains","US","1791","6","0","2","0","0","8","4","2","40","0","7","227864"
"626","Bryan Metterle","51","0","Florida","US","2734","9","0","2","0","0","8","2","2","58","0","8","154004"
"627","Justin Henson3","51","0","Mid-South","US","1385","9","0","4","0","0","12","4","2","63","0","9","335257"
"628","Aaron Moore4","50","0","Ohio","US","1859","4","1","1","0","0","0","5","1","30","0","4","262814"
"629","Saif Grafke","49","0","Midwest","US","1404","4","1","1","0","0","6","3","1","30","0","5","302245"
"630","Scott Anders","48","0","Indiana","US","1783","3","1","1","0","0","0","4","1","30","0","5","228027"
"631","Jeff Sarson","48","0","Pennsylvania","US","1578","7","0","1","0","0","0","4","1","29","0","7","40009"
"632","Shayne Pierce","48","0","Canada","CA","1644","7","0","1","0","0","0","4","1","30","0","7","306609"
"633","Colby Beighey","48","0","Michigan","US","1562","10","0","2","0","0","6","4","1","32","0","10","232366"
"634","Cy Strickland","47","0","Georgia","US","1749","5","1","1","0","0","0","6","1","29","0","7","79778"
"635","Stephen Cross","47","0","Georgia","US","2489","5","1","1","0","0","0","3","1","29","0","4","345429"
"636","Cody Erskine","47","0","Northwest","US","1510","5","1","1","0","0","6","4","1","30","0","8","115414"
"637","Gilles Chatelain","47","0","DE-AT-CH","CH","2503","7","0","1","0","0","0","3","1","30","0","9","281042"
"638","Tyler Groenendyk2","47","0","Midwest","US","2820","7","0","1","0","0","4","4","1","30","0","7","269777"
"639","Mike Keegan","47","0","Ohio","US","4895","8","0","1","0","0","2","2","1","29","0","12","269018"
"640","Jay Weaver","47","0","Carolina","US","3419","8","0","1","0","0","4","5","1","18","0","2","357252"
"641","Dawson Miller2","47","0","Carolina","US","1047","8","0","3","0","0","18","7","2","42","0","8","332243"
"642","Brett Wheeler","46","0","Australia/NZ","AU","4537","6","0","1","0","0","0","1","1","30","0","6","60152"
"643","David Duke3","46","0","Carolina","US","2709","7","0","1","0","0","0","6","1","30","0","9","340936"
"644","Ben Satterlee","46","0","Pennsylvania","US","2167","7","0","1","0","0","2","5","1","29","0","9","248678"
"645","Paul S A Le Gallez","46","0","UK and I","GB","1827","8","0","3","0","0","4","3","2","87","0","9","53508"
"646","Christopher Archdale","45","0","Illinois","US","638","4","1","1","0","0","2","9","1","2","0","3","284505"
"647","Douglas Conro","45","0","Midwest","US","1569","8","1","3","0","0","4","7","2","58","0","9","34815"
"648","Kris Steer","45","0","Mid-South","US","1474","6","0","1","0","0","0","3","1","30","0","6","268883"
"649","Jacob Blair","45","0","Great Plains","US","2334","6","0","1","0","0","2","3","1","30","0","4","49613"
"650","Derek Gluchacki","45","0","New England","US","3026","7","0","2","0","0","8","3","1","59","0","8","102579"
"651","Benjamin J Gonzalez","45","0","Michigan","US","1798","8","0","1","0","0","0","5","1","30","0","11","312565"
"652","Ricky LaDuke","45","0","Michigan","US","2538","9","0","1","0","0","6","2","1","28","0","6","56157"
"653","Josh A Stewart","44","0","Ohio","US","1686","4","1","1","0","0","0","5","1","30","0","5","289515"
"654","Matthew Mateer","44","0","Illinois","US","1729","5","1","1","0","0","6","6","1","30","0","6","314862"
"655","Cristian Grady","44","0","West","US","1320","8","1","2","0","0","10","5","1","46","0","5","132797"
"656","Brian Cross","44","0","West","US","1374","8","0","1","0","0","2","4","1","30","0","14","15536"
"657","Zach Duncan","44","0","Carolina","US","1639","9","0","1","0","0","4","3","1","29","0","11","20715"
"658","David Galloway JR","44","0","Pennsylvania","CA","4264","9","0","2","0","0","8","2","2","53","0","8","280031"
"659","Mitchell Farmer","44","0","Mid-South","US","3552","9","0","4","0","0","14","8","2","84","0","8","336978"
"660","J.R. Bash","44","0","Virginias","US","1705","10","0","1","0","0","0","3","1","30","0","13","270878"
"661","Bryson Howell3","44","0","Mid-South","US","911","11","0","2","0","0","4","8","2","37","0","12","240815"
"662","Brian Knox","43","0","New York","US","1283","5","3","4","0","0","34","6","1","91","0","5","298420"
"663","Jay Place","43","0","Carolina","US","6306","6","1","2","0","0","2","3","2","30","0","7","172417"
"664","Travis Anderson","43","0","Midwest","US","1483","6","1","3","0","0","8","4","1","68","0","6","196948"
"665","Eric Mohr","43","0","Mid-South","US","2054","7","0","2","0","0","2","4","1","59","0","8","337293"
"666","Derwin Bird","43","0","Ohio","US","1541","7","0","2","0","0","4","3","1","37","0","7","329655"
"667","Sam J Waddell","43","0","Australia/NZ","NZ","2735","7","0","1","0","0","12","4","1","29","0","10","324040"
"668","Stewart Friesen","43","0","New York","US","1415","8","0","1","0","0","2","5","1","30","0","9","254948"
"669","Kevin Ritchie","43","0","Carolina","US","1805","10","0","1","0","0","2","5","1","29","0","14","346881"
"670","Alan Dice II","42","0","Virginias","US","1510","5","1","1","0","0","2","5","1","13","0","7","148933"
"671","Brandon Fitzgerald","42","0","Midwest","US","2496","5","1","1","0","0","2","3","1","29","0","4","300935"
"672","Scott Sanders2","42","0","Northwest","US","1302","8","0","3","0","0","12","6","2","56","0","9","343148"
"673","Sebastien Beaudry","42","0","Canada","CA","1435","9","0","1","0","0","0","4","1","29","0","12","70939"
"674","Preston Cranmer","42","0","Virginias","US","1789","10","0","1","0","0","4","5","1","13","0","13","66367"
"675","David Mitchell5","41","0","Canada","CA","4046","7","1","3","0","0","0","3","1","58","0","8","269065"
"676","Cory Martin2","41","0","Virginias","US","1112","6","0","1","0","0","2","8","1","30","0","5","334070"
"677","Ryan Courtney","41","0","Illinois","US","2019","8","0","1","0","0","0","5","1","30","0","8","302969"
"678","Christopher Lammle","41","0","Canada","CA","1875","8","0","2","0","0","4","3","1","59","0","9","320610"
"679","Ronnie Brown","41","0","Virginias","US","2683","10","0","1","0","0","4","2","1","30","0","12","272716"
"680","Carter Koop","40","0","Midwest","US","1111","6","1","3","0","0","4","5","2","59","0","8","330905"
"681","Cory Kusler","40","0","Mid-South","US","2126","9","1","3","0","0","2","7","1","86","0","10","305910"
"682","Chris Gilbert3","40","0","West","US","1891","7","0","1","0","0","2","4","1","30","0","10","234885"
"683","Jonathan Turner2","40","0","Australia/NZ","NZ","1683","7","0","1","0","0","6","4","1","29","0","9","234944"
"684","Jack Pellicer","40","0","Mid-South","US","2574","8","0","1","0","0","0","3","1","30","0","10","139812"
"685","Michael Putnam","40","0","Carolina","US","2387","8","0","1","0","0","2","5","1","28","0","10","52728"
"686","Jared Brigance","40","0","Mid-South","US","1716","8","0","2","0","0","6","5","1","58","0","10","330959"
"687","Edward Dearing","40","0","Illinois","US","2136","10","0","1","0","0","4","5","1","29","0","11","358744"
"688","Zach Timchak","40","0","Pennsylvania","US","2153","10","0","2","0","0","6","4","2","59","0","7","339022"
"689","Gunnar pike","40","0","Great Plains","US","1812","11","0","2","0","0","6","4","2","24","0","10","296216"
"690","Clinton Barrett","39","0","Australia/NZ","AU","1382","4","1","1","0","0","4","6","1","30","0","5","317530"
"691","Emil Miller2","39","0","Great Plains","US","1509","6","0","1","0","0","4","3","1","30","0","10","310896"
"692","Steve Biddle","39","0","Georgia","US","1342","6","0","2","1","0","10","5","1","60","1","3","343763"
"693","Jason Lowe4","39","0","Florida","US","1452","10","0","1","0","0","4","5","1","10","0","7","272183"
"694","Cole Reed","39","0","Mid-South","US","1328","11","0","2","0","0","4","5","2","34","0","10","269033"
"695","David Clark9","38","0","Carolina","US","2231","4","1","1","0","0","0","3","1","30","0","4","181767"
"696","Derrick Grissinger","38","0","Pennsylvania","US","1478","5","1","1","0","0","0","4","1","30","0","4","271523"
"697","Dakota Casey","38","0","Texas","US","1258","6","1","2","0","0","12","4","1","59","0","8","221727"
"698","Cody Kretchmar","38","0","Great Plains","US","1295","7","1","3","0","0","4","5","1","62","0","7","252943"
"699","Robert Forehand Jr","38","0","Mid-South","US","1782","8","0","1","0","0","0","3","1","24","0","6","341354"
"700","Henry Jones2","38","0","Virginias","US","1142","11","0","2","0","0","0","8","2","30","0","11","310779"
"701","Ricky Springer","38","0","Georgia","US","3361","11","0","1","0","0","2","2","1","6","0","3","176271"
"702","Mike Green","37","0","Great Plains","US","1141","6","2","3","0","0","8","5","2","74","0","4","344722"
"703","James Doers","37","0","Northwest","US","571","6","0","1","0","0","0","8","1","30","0","8","335845"
"704","Jeffrey Russell","36","0","Carolina","US","2183","5","1","1","0","0","0","5","1","29","0","3","56380"
"705","Jacob Cameron","36","0","Great Plains","US","1682","5","1","1","0","0","8","4","1","30","0","7","337451"
"706","Jason Cooper5","36","0","Illinois","US","4166","6","1","2","0","0","6","2","1","59","0","6","300842"
"707","Augustine Sanson2","36","0","Australia/NZ","AU","1516","7","0","1","0","0","2","6","1","30","0","12","232401"
"708","John Rooks","36","0","Georgia","US","1289","7","0","1","0","0","2","7","1","16","0","4","297986"
"709","Jody Bandfield","36","0","California Club","US","1818","9","0","1","0","0","2","5","1","27","0","9","48277"
"710","Merrill Frazier","36","0","Mid-South","US","2058","9","0","1","0","0","8","6","1","30","0","7","350734"
"711","Matt Durbin","36","0","Midwest","US","1195","10","0","2","0","0","14","6","1","39","0","7","296192"
"712","Adam Rhoades","36","0","Illinois","US","1991","11","0","2","0","0","6","5","1","37","0","13","50531"
"713","JD Messenger","35","0","Virginias","US","1261","7","0","1","0","0","0","4","1","29","0","8","333177"
"714","Tony Schlotfeld","35","0","Great Plains","US","834","8","0","1","0","0","4","4","1","28","0","10","353112"
"715","Jeffrey Sweitzer II","35","0","Pennsylvania","US","2122","9","0","1","0","0","4","3","1","30","0","8","319735"
"716","Josh Lolmaugh","35","0","Indiana","US","1706","10","0","2","0","0","0","5","2","32","0","10","85894"
"717","Matt Therrell","35","0","Mid-South","US","957","10","0","2","0","0","0","8","1","29","0","10","314629"
"718","Kenton Garrett","35","0","Great Plains","US","488","11","0","2","0","0","6","10","1","30","0","12","190633"
"719","Bryant Ward","34","0","Midwest","US","1863","8","0","1","0","0","0","3","1","30","0","6","167681"
"720","Matt S Sanders","34","0","Northwest","US","4567","8","0","2","0","0","8","3","2","52","0","6","349924"
"721","Jon Kuhl","33","0","Great Plains","US","1703","5","1","1","0","0","0","5","1","30","0","7","304585"
"722","Carter Hensley","33","0","Great Plains","US","650","7","0","1","0","0","4","9","1","29","0","11","295962"
"723","Christopher Rossiter","33","0","Illinois","US","1888","9","0","5","0","0","14","11","2","112","0","8","348858"
"724","Cody S Oliver","32","0","Atlantic","US","2401","6","0","1","0","0","2","3","1","23","0","5","142180"
"725","Jeff Curl","32","0","Illinois","US","1994","7","0","2","0","0","2","4","2","30","0","8","214925"
"726","Raymond Campbell","32","0","Carolina","US","3054","8","0","1","0","0","0","3","1","30","0","9","301694"
"727","Earl Jackson","32","0","Pennsylvania","US","2809","8","0","1","0","0","8","4","1","30","0","5","245973"
"728","Bradley Smith2","32","0","Virginias","US","1413","9","0","1","0","0","0","6","1","28","0","11","77570"
"729","Zachary Riddick2","32","0","Great Plains","US","1576","9","0","1","0","0","2","4","1","29","0","8","337559"
"730","Dustin Harper","32","0","Virginias","US","728","9","0","3","0","0","4","5","3","87","0","10","317210"
"731","Joshua Scott","32","0","Michigan","US","2336","9","0","1","0","0","8","4","1","30","0","9","35327"
"732","Michael Hill8","32","0","Georgia","US","1343","11","0","1","0","0","2","6","1","28","0","12","190529"
"733","Erik C Gramenz","31","0","Midwest","US","3005","5","1","1","0","0","0","3","1","25","0","3","325548"
"734","Dylan peirce","31","0","Michigan","US","1516","5","1","1","0","0","0","7","1","28","0","7","339691"
"735","Jamie Honeycutt","31","0","Midwest","US","1309","6","0","1","0","0","0","6","1","29","0","8","92513"
"736","David Cline2","31","0","Virginias","US","1968","6","0","1","0","0","4","3","1","30","0","6","326088"
"737","Scott Holt","31","0","Virginias","US","967","7","0","1","0","0","0","8","1","29","0","3","139370"
"738","Justin Cook4","30","0","Mid-South","US","1138","6","0","1","0","0","4","6","1","30","0","7","299192"
"739","Brandon M. Thrasher","30","0","Mid-South","US","3541","7","0","1","0","0","2","1","1","30","0","7","26661"
"740","Matthew McLane","30","0","New York","US","1087","7","0","1","0","0","4","6","1","17","0","9","218395"
"741","John Stern","30","0","Midwest","US","1736","8","0","1","0","0","6","5","1","29","0","4","148295"
"742","Michael Corbin","30","0","New York","US","1230","8","0","2","0","0","6","9","2","22","0","8","288063"
"743","JW Miller","30","0","Midwest","US","1584","9","0","1","0","0","4","5","1","17","0","8","201337"
"744","Chase Briscoe","30","0","Indiana","US","3466","10","0","1","0","0","0","1","1","17","0","12","58176"
"745","Jared Howerton","30","0","Indiana","US","2052","11","0","1","0","0","4","4","1","23","0","13","312169"
"746","Stephen Dombrowski","30","0","Ohio","US","3317","11","0","1","0","0","6","4","1","30","0","8","334978"
"747","Darren Clark","29","0","Carolina","US","1302","5","1","1","0","0","2","6","1","30","0","8","233519"
"748","Frank Lauer","29","0","Great Plains","US","1253","6","0","1","0","0","4","5","1","4","0","5","321229"
"749","Tristan Haider","29","0","Northwest","US","1947","9","0","1","0","0","2","5","1","29","0","9","103070"
"750","Timothy Trowbridge","29","0","Indiana","US","3025","10","0","1","0","0","0","4","1","28","0","12","336053"
"751","Jason Barrett","29","0","Georgia","US","1801","10","0","2","0","0","2","2","2","49","0","9","53159"
"752","Kent Turnbull","29","0","Canada","CA","1154","10","0","1","0","0","2","7","1","30","0","2","265596"
"753","Logan Rumsey","28","0","Pennsylvania","US","4329","11","0","5","0","0","26","3","1","69","0","8","307580"
"754","Michael Scurlock","28","0","Australia/NZ","AU","3031","6","0","1","0","0","2","7","1","29","0","6","292835"
"755","Joe Altig","28","0","California Club","US","1904","7","0","1","0","0","2","4","1","11","0","7","61217"
"756","Brandon Holder","28","0","Mid-South","US","3217","8","0","1","0","0","4","2","1","27","0","7","30754"
"757","Daniel J Royer","28","0","Midwest","US","1009","9","0","3","0","0","4","6","3","69","0","9","48862"
"758","Blake Shock","28","0","Mid-South","US","929","10","0","2","0","0","0","6","2","29","0","10","198315"
"759","Kenneth Mclaughlin","28","0","Pennsylvania","US","1785","11","0","2","0","0","2","4","1","31","0","7","294794"
"760","Alex Murray","27","0","Carolina","US","1601","7","0","1","0","0","8","4","1","30","0","4","50358"
"761","William Kirk3","27","0","Mid-South","US","1313","9","0","1","0","0","0","5","1","30","0","10","270912"
"762","Lindsay Hobbs","27","0","Australia/NZ","AU","2581","9","0","1","0","0","2","5","1","30","0","8","303304"
"763","Greg Lewis2","26","0","Texas","US","2519","5","1","1","0","0","4","11","1","30","0","5","348664"
"764","Theron J Smith","26","0","Northwest","US","1907","8","0","1","0","0","2","4","1","30","0","10","317683"
"765","Joel Bey","26","0","Ohio","US","1122","10","0","1","0","0","4","8","1","29","0","7","330412"
"766","Ryan Daugherty","26","0","Mid-South","US","1825","10","0","2","0","0","6","4","2","33","0","6","326360"
"767","Matthew Sechrist","26","0","Pennsylvania","US","2397","10","0","2","0","0","6","5","2","23","0","9","328394"
"768","Craig Karcher","26","0","Illinois","US","2414","11","0","2","0","0","2","2","2","48","0","11","103555"
"769","Bryce Roberts","26","0","Great Plains","US","1833","11","0","2","0","0","6","3","2","58","0","9","247291"
"770","Quinn Wallis","26","0","New York","US","3312","11","0","2","0","0","12","6","2","32","0","10","265563"
"771","Anthony Montgomery","25","0","Carolina","US","1727","7","0","1","0","0","0","7","1","29","0","5","267267"
"772","Bryan Dorge","25","0","Midwest","US","1785","8","0","2","0","0","0","3","2","30","0","8","286021"
"773","David Martin11","25","0","Illinois","US","2130","8","0","1","0","0","2","3","1","25","0","8","267917"
"774","James Garrison","25","0","Northwest","US","1309","9","0","1","0","0","2","6","1","28","0","10","338046"
"775","James Normoyle","25","0","New York","US","1200","9","0","1","0","0","4","4","1","29","0","3","270060"
"776","Daniel Crossett","24","0","New York","US","1800","5","1","1","0","0","0","6","1","29","0","6","336901"
"777","Dalton Andrews","24","0","Atlantic","US","2070","7","0","2","0","0","0","3","2","29","0","8","164983"
"778","Duane Kernaghan","24","0","Canada","CA","820","7","0","1","0","0","4","8","1","29","0","7","263209"
"779","Mike Rhodes2","24","0","Pennsylvania","US","1093","7","0","1","0","0","8","6","1","29","0","7","290436"
"780","Nathan Paynter","24","0","Ohio","US","1947","8","0","1","0","0","2","3","1","30","0","9","275911"
"781","Jack Leefleur","24","0","Midwest","US","1676","8","0","2","0","0","4","5","1","58","0","9","316569"
"782","Tom Hameka","24","0","Texas","US","2439","9","0","1","0","0","4","4","1","29","0","6","95723"
"783","Aaron Allgood","24","0","Great Plains","US","1476","9","0","2","0","0","4","5","2","23","0","8","321861"
"784","Blake Pryor","24","0","Carolina","US","1460","9","0","3","0","0","6","3","2","26","0","7","254832"
"785","Brady Swanson","24","0","Midwest","US","901","10","0","2","0","0","0","7","2","29","0","6","306542"
"786","Jimmy Keith","23","0","Mid-South","US","1328","7","0","1","0","0","0","6","1","27","0","8","302133"
"787","Vern Hawkins III","23","0","Illinois","US","1754","7","0","1","0","0","2","4","1","30","0","9","134913"
"788","Allan Takken","23","0","Australia/NZ","AU","3312","7","0","1","0","0","4","2","1","29","0","7","268607"
"789","Erik Wenstad","23","0","Texas","US","2095","8","0","1","0","0","2","7","1","26","0","4","301608"
"790","Willy Evernham","23","0","Carolina","US","1610","9","0","1","0","0","0","7","1","30","0","10","312711"
"791","John Ross2","23","0","Great Plains","US","1754","10","0","1","0","0","4","4","1","17","0","5","164492"
"792","Jake Humphrey","23","0","Indiana","US","2137","11","0","1","0","0","0","4","1","29","0","12","230993"
"793","Andrew Richardson3","23","0","Northwest","US","681","11","0","2","0","0","2","7","2","29","0","12","243386"
"794","Michael T Griffith","22","0","Florida","US","1495","6","0","1","0","0","2","6","1","30","0","8","318794"
"795","Adam Sturgill","22","0","Carolina","US","1934","6","0","2","0","0","2","4","1","58","0","6","318831"
"796","Ranford S Brown","22","0","Great Plains","US","1457","7","0","1","0","0","0","5","1","29","0","7","239815"
"797","Cody Branchcomb","22","0","Great Plains","US","1881","8","0","1","0","0","0","3","1","29","0","8","302071"
"798","Tim Clark Jr","22","0","Great Plains","US","2194","8","0","1","0","0","0","2","1","29","0","9","332848"
"799","Joey Gase","22","0","Midwest","US","1459","9","0","1","0","0","6","4","1","29","0","10","22977"
"800","Christopher Tolle","22","0","West","US","1423","11","0","1","0","0","2","6","1","16","0","3","306099"
"801","Chris J Palmer","21","0","New York","US","1227","7","0","1","0","0","2","5","1","30","0","9","64614"
"802","Keven Hébert","21","0","Canada","CA","4281","7","0","1","0","0","2","3","1","16","0","8","110385"
"803","Shaun Hogarth","21","0","Australia/NZ","NZ","799","7","0","1","0","0","10","9","1","20","0","7","298447"
