"position","name","points","dropped","clubname","countrycode","irating","avgfinish","topfive","starts","lapslead","wins","incidents","division","weekscounted","laps","poles","avgstart","custid"
"535","Trevor Harmon2","80","0","West","US","1462","3","1","1","0","0","0","5","1","30","0","6","230095"
"536","Rhett Tucker","80","0","Florida","US","2470","6","0","1","0","0","4","3","1","30","0","9","131017"
"537","Chuck Madden Jr","80","0","Midwest","US","2906","8","0","3","0","0","8","2","3","52","0","6","269271"
"538","Payton Gries","80","0","Indiana","US","2664","10","0","4","0","0","14","3","3","107","0","7","140487"
"539","Brent Horner","79","0","Indiana","US","2077","4","2","3","12","1","8","4","1","77","1","3","271170"
"540","Brian J. Antonio","79","0","Pennsylvania","US","3706","7","1","2","0","0","12","2","1","56","0","7","216727"
"541","BJ Deal","79","0","Illinois","US","4247","6","0","1","0","0","0","2","1","30","0","9","243426"
"542","Curtis Uphoff","78","0","Illinois","US","2830","6","1","2","29","0","0","2","1","55","2","1","308620"
"543","Jp Levesque","78","0","Canada","CA","2089","7","1","2","0","0","10","3","1","41","0","5","168241"
"544","Bo Ready","78","0","Great Plains","US","1672","9","1","4","0","0","6","5","3","41","0","7","219090"
"545","Lee Williams8","78","0","Indiana","US","1623","7","0","2","0","0","12","4","2","58","0","8","333244"
"546","Jack Clevenger2","78","0","Northwest","US","3364","8","0","2","0","0","4","2","2","41","0","9","216855"
"547","Gunnar pike","77","0","Great Plains","US","1812","5","1","1","0","0","0","7","1","30","0","11","296216"
"548","Stephen Stepanek","77","0","Midwest","US","727","7","1","3","0","0","4","7","2","89","0","9","129886"
"549","Zachary Patterson2","77","0","Midwest","US","1557","6","0","1","0","0","6","4","1","35","0","9","292776"
"550","Chad Wheeler","77","0","Mid-South","US","2415","7","0","2","12","0","0","3","1","55","1","3","263476"
"551","Chase Arrowood","77","0","Georgia","US","2025","7","0","3","0","0","4","6","2","50","0","7","343411"
"552","Bryan Dorge","77","0","Midwest","US","1785","8","0","2","0","0","6","4","2","37","0","10","286021"
"553","Brandon Mullis","76","0","Mid-South","US","2253","4","1","1","0","0","0","2","1","35","0","3","102193"
"554","Austin Collings","76","0","Georgia","US","1290","5","1","2","0","0","4","5","1","60","0","8","149820"
"555","Daniel J Royer","76","0","Midwest","US","1009","6","1","3","0","0","4","7","2","87","0","8","48862"
"556","Bill Nickelson","76","0","Great Plains","US","1747","6","1","2","0","0","8","4","2","60","0","7","106545"
"557","Josh Peacock","76","0","Carolina","US","3730","6","0","1","0","0","4","2","1","35","0","9","344873"
"558","Austin L Carter","76","0","Midwest","US","2407","7","0","1","0","0","0","2","1","35","0","8","293500"
"559","Paul Rainey","76","0","Great Plains","US","1375","8","0","3","0","0","4","6","3","49","0","7","286340"
"560","Kevin Carlisle","75","0","Mid-South","US","2000","2","1","1","0","0","4","3","1","30","0","2","308684"
"561","John Stern","75","0","Midwest","US","1736","3","1","1","0","0","4","4","1","30","0","6","148295"
"562","Dalton Conner","75","0","Carolina","US","2824","5","1","1","0","0","4","2","1","35","0","7","266602"
"563","Alexander Ostenson","75","0","Midwest","US","1545","6","1","2","0","0","2","5","2","47","0","5","117942"
"564","Brandon Thornhill","75","0","Mid-South","US","2167","8","1","2","0","0","4","8","2","60","0","7","340484"
"565","Shilo Boyce","75","0","New York","US","2928","6","0","1","0","0","2","3","1","30","0","9","270031"
"566","Hunter Stiffler","75","0","Pennsylvania","US","5975","6","0","1","0","0","6","1","1","35","0","7","277349"
"567","Bobby Boshears","75","0","Georgia","US","2087","7","0","2","0","0","2","4","2","54","0","9","179663"
"568","Jeffrey L Cox","75","0","Atlantic","US","784","9","0","2","0","0","0","9","2","60","0","12","262960"
"569","Kris Steer","75","0","Mid-South","US","1474","9","0","2","0","0","6","4","2","58","0","11","268883"
"570","Jordon Mandigo","74","0","New York","US","1952","6","1","3","1","0","6","11","1","60","0","5","38203"
"571","Jake Brooks3","73","0","Mid-South","US","1821","8","2","3","0","0","6","5","2","67","0","8","355275"
"572","Matt Hendren","73","0","Great Plains","US","1546","2","1","1","0","0","2","4","1","30","0","7","299506"
"573","Bryan Miller4","73","0","Texas","US","2491","5","1","2","14","0","6","2","1","60","0","5","112692"
"574","Robert Harley","73","0","Northwest","US","2537","8","1","2","0","0","0","4","2","65","0","4","347858"
"575","Blake Kelley","73","0","Mid-South","US","1167","8","1","2","0","0","4","7","2","59","0","11","332478"
"576","Landon Barker","72","0","Ohio","US","1977","4","1","1","0","0","0","5","1","35","0","3","277786"
"577","Brett Springer","72","0","Great Plains","US","1721","4","1","1","0","0","2","3","1","30","0","6","292861"
"578","PJ Popham","72","0","Northwest","US","2086","5","1","1","0","0","8","3","1","30","0","5","273800"
"579","Damon Cooley","72","0","Ohio","US","1804","6","0","1","0","0","0","3","1","35","0","7","273748"
"580","Dan Ricehouse","72","0","West","US","2280","8","0","2","0","0","6","3","2","59","0","6","186536"
"581","Brian Gainey","72","0","Carolina","US","1256","10","0","2","0","0","6","7","2","56","0","13","330028"
"582","Brandon Weatherford","71","0","Mid-South","US","3634","5","1","1","0","0","4","2","1","30","0","2","318657"
"583","Tanner Tomasi","71","0","Great Plains","US","5419","10","1","3","0","0","0","6","3","30","0","9","275149"
"584","Torryn Shurts","71","0","Great Plains","US","2930","6","0","1","0","0","2","3","1","30","0","6","266676"
"585","Todd Frolik","71","0","Illinois","US","1887","7","0","1","0","0","4","4","1","30","0","4","324654"
"586","Kyle Weisenberger","71","0","Illinois","US","1529","8","0","4","0","0","10","6","2","71","0","8","325117"
"587","Eric Mueller","70","0","Midwest","US","1311","2","1","1","0","0","0","5","1","30","0","3","136169"
"588","Steven Baxley","70","0","Georgia","US","1143","3","1","1","0","0","0","4","1","30","0","2","312045"
"589","Wes Hurd Jr","70","0","Pennsylvania","US","2022","4","1","1","0","0","4","3","1","30","0","4","52256"
"590","Jason Ferguson2","70","0","Texas","US","1145","6","1","3","0","0","6","9","3","87","0","7","320915"
"591","Brett Wasness","70","0","Great Plains","US","1735","8","1","2","0","0","2","3","2","30","0","8","266770"
"592","Justin Pruitt","70","0","Virginias","US","2481","6","0","1","0","0","2","2","1","35","0","6","301796"
"593","Benjamin Burke","70","0","Great Plains","US","3098","6","0","1","0","0","2","2","1","30","0","10","318337"
"594","Taylor Bersuch","70","0","Great Plains","US","1607","8","0","1","0","0","4","4","1","35","0","7","355443"
"595","Michael Dullard","70","0","Midwest","US","2060","8","0","2","0","0","8","3","2","31","0","6","122187"
"596","JT Shelley","70","0","California Club","US","2386","8","0","3","0","0","10","3","2","40","0","8","362187"
"597","Hunter Parsons","70","0","Midwest","US","4028","10","0","2","0","0","8","6","2","36","0","13","199459"
"598","Shane Strenke2","70","0","Midwest","US","806","10","0","4","0","0","12","10","3","74","0","9","296049"
"599","Rene Chartrand","69","0","Canada","CA","2402","3","1","1","0","0","0","3","1","35","0","3","208680"
"600","John Aletich","69","0","New Jersey","US","5904","4","1","1","0","0","4","3","1","30","0","5","353888"
"601","Odie C Overholt","69","0","Mid-South","US","2013","5","1","1","0","0","4","3","1","30","0","4","212528"
"602","Hayden Staples","69","0","Mid-South","US","1273","7","1","2","0","0","16","5","2","55","0","8","252410"
"603","Dylan Bates","69","0","Great Plains","US","3146","7","0","2","0","0","10","3","2","59","0","5","294209"
"604","Alton Parsons2","69","0","Carolina","US","2156","7","0","3","1","0","22","3","2","76","0","6","52087"
"605","Kyle Meyers","68","0","Great Plains","US","2393","1","1","1","30","1","0","5","1","30","1","1","341853"
"606","Cody Turchi","68","0","Indiana","US","4206","5","1","1","0","0","2","2","1","30","0","5","99901"
"607","Jordan Lutz","68","0","Great Plains","US","2895","7","0","1","0","0","4","2","1","35","0","9","327713"
"608","Sean Pauser","67","0","Carolina","US","2235","6","4","9","29","1","22","2","1","192","1","6","333387"
"609","Cole Smith2","67","0","Midwest","US","1780","4","1","1","0","0","2","4","1","30","0","8","271595"
"610","Chris Long3","67","0","Carolina","US","1957","6","1","2","0","0","0","3","1","60","0","8","236978"
"611","Griffin Taylor","67","0","Carolina","US","984","8","1","4","0","0","10","7","3","78","0","5","280259"
"612","Dan Bakke","67","0","Midwest","US","1388","9","1","4","0","0","8","6","2","69","0","10","292896"
"613","Anthony Montgomery","67","0","Carolina","US","1727","6","0","1","0","0","0","5","1","30","0","12","267267"
"614","Tyler Burrow","67","0","Mid-South","US","5340","7","0","1","0","0","2","1","1","30","0","6","273201"
"615","Matthew Zumwalt","67","0","Midwest","US","1968","8","0","3","0","0","6","3","3","90","0","5","310476"
"616","Madison Mulder","66","0","Canada","CA","1643","2","1","1","0","0","2","4","1","35","0","3","282277"
"617","Garitt Wytaske","66","0","Midwest","US","1775","2","1","1","0","0","4","3","1","30","0","4","304257"
"618","Jordan Hassar","66","0","Ohio","US","2129","3","1","1","0","0","4","3","1","30","0","3","358061"
"619","Josh Young4","66","0","California Club","US","2678","4","1","1","0","0","6","3","1","30","0","3","320717"
"620","Michael Chilton","66","0","Mid-South","US","1980","5","1","1","0","0","0","3","1","35","0","4","110497"
"621","Wynn Brownfield","66","0","Illinois","US","1430","8","1","2","0","0","6","3","2","23","0","7","340443"
"622","Matthew Ray","66","0","Indiana","US","3296","6","0","1","0","0","0","2","1","35","0","11","269242"
"623","Matthew Carmody","66","0","Michigan","US","2576","6","0","1","0","0","2","2","1","30","0","9","300837"
"624","Tanner Hamburg","65","0","Mid-South","US","1665","5","2","2","0","0","10","4","1","68","0","7","289381"
"625","Doug Caverley","65","0","Indiana","US","2981","7","1","3","0","0","10","4","1","60","0","5","279115"
"626","Travis Brockner","64","0","New York","US","916","3","1","1","0","0","6","6","1","35","0","6","299503"
"627","Kendall Levron","64","0","Mid-South","US","1813","6","1","3","0","0","14","4","1","65","0","10","343155"
"628","Thomas Murray3","64","0","Texas","US","686","6","0","1","0","0","2","9","1","21","0","11","333594"
"629","Craig Stykes","64","0","Mid-South","US","3678","6","0","1","0","0","12","3","1","30","0","4","46022"
"630","Clay Erickson","64","0","West","US","1706","8","0","2","0","0","2","5","2","59","0","7","186537"
"631","Kory Pritchett","63","0","Northwest","US","2308","3","1","1","0","0","0","3","1","30","0","4","315022"
"632","Christopher Miller3","63","0","Midwest","US","1733","5","1","1","0","0","6","2","1","30","0","5","77004"
"633","Douglas Conro","63","0","Midwest","US","1569","7","1","3","0","0","6","3","3","90","0","4","34815"
"634","Matthew Stagman","63","0","Midwest","US","1454","7","0","1","0","0","0","5","1","30","0","13","215432"
"635","Devin Patterson","63","0","Northwest","US","1799","7","0","2","0","0","2","6","2","64","0","10","308668"
"636","Tony Schlotfeld","63","0","Great Plains","US","834","7","0","2","0","0","6","5","2","45","0","8","353112"
"637","Ross Christianson","63","0","Midwest","US","1801","8","0","4","0","0","4","4","3","67","0","8","319192"
"638","Brandon Shirley","63","0","Carolina","US","1778","10","0","2","0","0","4","6","2","51","0","12","345774"
"639","Kenneth Feese","62","0","Texas","US","3611","5","2","4","0","0","10","3","1","120","0","5","332626"
"640","William Kirk3","62","0","Mid-South","US","1313","9","1","2","0","0","10","5","2","48","0","11","270912"
"641","Brandon Franklin","62","0","Great Plains","US","1817","9","0","3","0","0","6","5","3","60","0","10","319082"
"642","Garrett Sutton","62","0","Carolina","US","1166","9","0","3","0","0","20","5","2","69","0","9","354807"
"643","Keenan  Mccary","61","0","Great Plains","US","1147","4","1","1","0","0","0","8","1","30","0","7","332884"
"644","David Clark9","61","0","Carolina","US","2231","5","1","1","0","0","2","3","1","35","0","6","181767"
"645","Joshua Weikel3","61","0","Pennsylvania","US","1220","7","1","3","0","0","10","4","2","90","0","8","271691"
"646","Chad Carson","61","0","Ohio","US","1777","7","0","1","0","0","0","5","1","30","0","6","265962"
"647","Matt Jadin","61","0","Texas","US","1352","7","0","2","0","0","6","5","1","59","0","11","84949"
"648","Michael Ciccone","61","0","Virginias","US","1546","9","0","3","0","0","14","6","2","77","0","9","371105"
"649","Nathen Gonderman","60","0","California Club","US","1745","6","0","1","0","0","4","6","1","35","0","13","194056"
"650","Vincent Jaron","60","0","Illinois","US","1605","7","0","1","0","0","0","5","1","30","0","13","95135"
"651","Matt Martin","60","0","Texas","US","3347","7","0","1","0","0","10","2","1","30","0","7","49992"
"652","Jeffrey Haynes","60","0","Mid-South","US","1275","9","0","2","0","0","0","6","2","35","0","10","246011"
"653","Chris Spies","60","0","Great Plains","US","1104","10","0","2","0","0","4","6","2","32","0","6","261859"
"654","Jason Williamson","59","0","Illinois","US","1656","5","1","1","0","0","2","4","1","35","0","11","61024"
"655","Michael Reding","59","0","Mid-South","US","2392","8","0","1","0","0","2","4","1","30","0","4","57934"
"656","Nick Simonson","58","0","West","US","1620","3","1","1","0","0","2","7","1","30","0","7","317682"
"657","Danny Lehmkuhl","58","0","Midwest","US","1665","4","1","1","0","0","6","3","1","30","0","6","23247"
"658","Jay Graves Jr","58","0","Michigan","US","1239","6","0","1","0","0","4","7","1","30","0","9","234672"
"659","Austin S Johnson","58","0","Mid-South","US","1440","8","0","2","0","0","6","4","2","40","0","8","344607"
"660","Mason Lynch","57","0","Illinois","US","1671","3","1","1","2","0","0","4","1","30","0","2","58237"
"661","John Allensworth","57","0","Great Plains","US","1103","6","1","2","0","0","8","6","1","69","0","8","246051"
"662","Travis Jungst","57","0","Midwest","US","1712","9","0","2","0","0","12","4","2","60","0","9","340473"
"663","David Kuntz","56","0","Indiana","US","2002","4","1","1","0","0","0","4","1","35","0","4","305313"
"664","Preston Williams","56","0","Illinois","US","2027","4","1","1","0","0","6","3","1","30","0","7","293506"
"665","Steven Clagg","56","0","Ohio","US","2498","8","0","1","0","0","0","3","1","30","0","13","81595"
"666","Kelson Kurtzer","56","0","Great Plains","US","1751","8","0","4","0","0","14","7","2","97","0","8","329620"
"667","Tyler Neal","55","0","Indiana","US","1247","5","1","1","0","0","6","8","1","30","0","4","278266"
"668","Trace Bentley","55","0","Mid-South","US","1553","7","1","3","0","0","8","7","2","86","0","7","327705"
"669","Will Gatzke","55","0","Great Plains","US","3509","9","1","4","5","0","12","7","3","97","0","6","303516"
"670","Andy Hunter","55","0","Midwest","US","3423","7","0","1","0","0","2","2","1","14","0","3","233661"
"671","Travis Martin2","55","0","Ohio","US","1269","7","0","3","0","0","6","6","1","43","0","6","306436"
"672","Michael Budgen","55","0","Australia/NZ","AU","1358","8","0","2","0","0","8","6","2","41","0","9","345885"
"673","Ronnie Benton","55","0","California Club","US","1803","8","0","4","0","0","14","6","2","107","0","6","330124"
"674","Randy Axner","54","0","West","US","2699","7","1","2","0","0","6","2","1","69","0","9","294684"
"675","Blake Depinet","54","0","Ohio","US","3712","7","1","3","0","0","10","5","2","62","0","8","270422"
"676","Robert Satterfield","54","0","Carolina","US","3923","9","1","3","0","0","2","2","3","56","0","8","296624"
"677","Garrett Ambuehl","54","0","Midwest","US","1708","11","1","10","0","0","20","6","4","77","0","10","339839"
"678","Gilberto Peña","54","0","Texas","US","1534","6","0","1","0","0","2","6","1","30","0","9","254317"
"679","Drew A Weisser","54","0","Pennsylvania","US","1553","7","0","1","0","0","2","5","1","30","0","12","370519"
"680","Charles Vaughn2","54","0","Indiana","US","928","7","0","1","0","0","4","8","1","14","0","8","347094"
"681","Steven Andrews","54","0","Florida","US","996","7","0","4","0","0","16","7","1","86","0","8","323834"
"682","Zachery Dresslaer","54","0","Great Plains","US","1869","8","0","1","0","0","2","4","1","35","0","10","57859"
"683","Micheal Spengler","54","0","Midwest","US","3856","8","0","1","0","0","4","2","1","29","0","6","306304"
"684","Tyler P Anderson","53","0","Illinois","US","2302","5","1","1","0","0","2","4","1","30","0","5","275384"
"685","Austin Leslie","53","0","Illinois","US","1812","5","1","1","0","0","8","6","1","35","0","11","245111"
"686","Jimmy Saffell","53","0","Virginias","US","1542","7","0","2","0","0","2","5","2","69","0","7","254536"
"687","Stephen Farnham","53","0","Texas","US","1467","8","0","2","0","0","2","4","2","30","1","3","361888"
"688","Brian Hunter2","53","0","Midwest","US","1969","8","0","1","0","0","4","3","1","30","0","9","271429"
"689","Cody Erdmann","53","0","Midwest","US","1807","9","0","1","0","0","6","4","1","29","0","11","80025"
"690","Denis Cardinal","53","0","Canada","CA","2676","10","0","2","0","0","8","3","2","52","0","10","256250"
"691","Adam Teves","52","0","California Club","US","2894","4","1","1","0","0","0","3","1","30","0","3","272330"
"692","Justin Walker","52","0","Virginias","US","2840","5","1","1","0","0","0","2","1","30","0","8","342825"
"693","Robby Bethea","52","0","Midwest","US","1880","5","1","1","0","0","2","4","1","35","0","7","155438"
"694","Kyle Wills","52","0","West","US","1379","9","1","3","0","0","10","4","2","51","0","8","363528"
"695","Brandon Grilley","52","0","Great Plains","US","1244","6","0","1","0","0","2","5","1","30","0","7","254929"
"696","Dakota Meyers","52","0","Mid-South","US","2178","8","0","3","0","0","12","3","1","91","0","10","335450"
"697","Bailey Hipp","52","0","Carolina","US","5273","9","0","3","0","0","10","3","3","30","0","10","270110"
"698","Weston Campbell","51","0","Texas","US","1625","6","2","4","0","0","8","4","1","133","0","8","128546"
"699","Hoyt Richter2","51","0","Texas","US","1295","3","1","1","0","0","4","4","1","35","0","4","183481"
"700","Jeremiah Siddle","51","0","Carolina","US","1901","4","1","1","0","0","0","3","1","30","0","4","147473"
"701","Brandon Maitland","51","0","Midwest","US","2306","6","0","1","0","0","2","3","1","30","0","4","331732"
"702","Zachary Randall","51","0","Indiana","US","1544","6","0","1","0","0","4","3","1","35","0","7","306581"
"703","Kyle Erwin","51","0","Indiana","US","1540","8","0","2","0","0","2","6","2","60","0","7","284591"
"704","Garett Estes","51","0","Mid-South","US","1849","9","0","2","0","0","6","3","2","41","0","7","257846"
"705","Joe Lusk","51","0","Pennsylvania","US","5238","11","0","1","0","0","2","1","1","35","0","10","142986"
"706","Daniel Helm","50","0","Illinois","US","1632","7","1","2","0","0","10","3","2","64","0","7","257654"
"707","Paul Garland","50","0","Australia/NZ","AU","1268","7","1","2","0","0","10","4","1","49","0","6","360607"
"708","Tom Hameka","50","0","Texas","US","2439","7","0","1","0","0","0","4","1","35","0","6","95723"
"709","Russell J Berry","50","0","Great Plains","US","1696","7","0","1","0","0","0","5","1","35","0","7","105957"
"710","Kenneth Drake","50","0","Texas","US","2629","7","0","1","0","0","6","3","1","30","0","8","17061"
"711","J R Shepherd","50","0","Mid-South","US","2388","8","0","1","0","0","0","4","1","35","0","8","218210"
"712","George Fendley","50","0","Carolina","US","1450","8","0","1","0","0","0","7","1","34","0","12","294685"
"713","Matthew Randall3","50","0","Atlantic","US","1141","9","0","4","0","0","4","10","2","30","0","8","258351"
"714","Mitchell Farmer","50","0","Mid-South","US","3552","10","0","2","0","0","4","4","2","42","0","10","336978"
"715","Ryan J Weistart","50","0","Illinois","US","2317","10","0","2","0","0","8","3","2","62","0","7","264086"
"716","Craig LeVan","50","0","Pennsylvania","US","1607","11","0","6","0","0","16","8","4","76","0","11","76649"
"717","Patrick Green","49","0","Carolina","US","2027","4","1","1","0","0","2","4","1","30","0","6","218525"
"718","Cody Downard","49","0","Ohio","US","2873","4","1","1","0","0","4","3","1","34","0","3","107477"
"719","Cody Meadows","49","0","Virginias","US","2008","5","1","1","0","0","4","4","1","30","0","3","310483"
"720","Spencer Stineman","49","0","Ohio","US","2208","6","0","1","0","0","0","4","1","35","0","8","213953"
"721","Jacob Harrell","49","0","Carolina","US","2474","7","0","1","0","0","4","3","1","29","0","10","349328"
"722","Jeff Steube","48","0","Florida","US","2108","8","1","6","0","0","14","6","2","140","0","8","358968"
"723","Josh Hockett","48","0","Great Plains","US","2508","8","2","8","0","0","12","7","1","207","0","8","368072"
"724","Joseph Schlies","48","0","Midwest","US","1321","3","1","1","0","0","2","9","1","29","0","3","138909"
"725","John Hoggard","48","0","Carolina","US","1261","4","1","1","0","0","0","5","1","30","0","3","277763"
"726","Ryan Hines","48","0","Ohio","US","2315","4","1","1","0","0","2","3","1","30","0","5","251414"
"727","Chadwick Rigby","48","0","Midwest","US","1908","5","1","1","0","0","2","5","1","30","0","6","155343"
"728","Jeff Curl","48","0","Illinois","US","1994","5","1","1","0","0","2","5","1","27","0","4","214925"
"729","Brody Sim","48","0","Northwest","US","1835","5","1","1","0","0","4","3","1","35","0","10","309632"
"730","Hunter Reed","48","0","Mid-South","US","1600","5","1","1","0","0","8","7","1","31","0","8","144278"
"731","Mike Weisberg","48","0","Ohio","US","4021","6","1","2","0","0","2","5","2","59","0","5","64218"
"732","Tanner Zweifel2","48","0","Great Plains","US","1430","7","1","3","0","0","0","4","3","30","0","8","225815"
"733","Bryce Roberts","48","0","Great Plains","US","1833","7","0","1","0","0","2","3","1","30","0","9","247291"
"734","Kenneth Mclaughlin","47","0","Pennsylvania","US","1785","7","1","2","0","0","10","4","1","58","0","8","294794"
"735","Matthew Stein","47","0","Midwest","US","2666","7","0","3","0","0","0","2","2","88","0","6","341745"
"736","Josh Vangor","47","0","Pennsylvania","US","2208","9","0","2","0","0","2","2","1","38","0","6","318384"
"737","Brian Cross","47","0","West","US","1374","9","0","2","0","0","4","5","2","52","0","10","15536"
"738","Jeff Meirhofer","47","0","Northwest","US","1944","9","0","3","0","0","8","9","2","90","0","8","364230"
"739","Thomas Mason","46","0","Carolina","US","946","4","1","1","0","0","0","4","1","29","0","7","325647"
"740","Thomas Miller6","46","0","Mid-South","US","1759","4","1","1","0","0","4","4","1","30","0","5","146612"
"741","Dayne Sparks","46","0","Midwest","US","2183","7","1","2","0","0","8","3","1","53","0","7","358720"
"742","David Sabin","46","0","Great Plains","US","2242","6","0","1","0","0","2","4","1","30","0","6","296973"
"743","Brady Bell","46","0","Great Plains","US","1510","8","0","2","0","0","4","3","1","30","0","10","298438"
"744","Marc Eberz4","45","0","New York","US","1416","8","1","4","0","0","12","6","2","68","0","9","316771"
"745","Charles Cosper","45","0","Texas","US","6038","6","0","1","0","0","4","1","1","35","0","3","20867"
"746","Matthew Belt","44","0","Atlantic","US","2290","4","1","1","0","0","2","3","1","29","0","5","334031"
"747","M Scott Lewis","44","0","Carolina","US","1329","4","1","1","0","0","4","6","1","14","0","4","259415"
"748","Alex Cummings","44","0","Mid-South","US","2798","5","1","1","0","0","0","3","1","30","0","6","335009"
"749","Zachary J Reynolds","44","0","New York","US","1837","7","0","1","0","0","0","4","1","30","0","10","269874"
"750","Travis Anderson","44","0","Midwest","US","1483","7","0","1","0","0","2","4","1","34","0","10","196948"
"751","Matthew Fitz","44","0","Georgia","US","1667","7","0","2","0","0","8","9","2","44","0","7","91682"
"752","Brandon Griffitts","43","0","Indiana","US","1526","6","0","1","0","0","6","4","1","34","0","8","181422"
"753","Timothy Cartwright","43","0","Great Plains","US","1822","8","0","1","0","0","6","5","1","34","0","9","157901"
"754","Cody Sanborn","43","0","New England","US","2348","9","0","1","0","0","0","3","1","30","0","10","178435"
"755","Aaron Leitzel","43","0","Pennsylvania","US","1564","9","0","1","0","0","4","7","1","30","0","9","121037"
"756","Trenton Jump","43","0","Great Plains","US","1922","9","0","4","0","0","4","5","3","71","0","8","334559"
"757","Stan Nevins","43","0","Midwest","US","2259","9","0","2","0","0","8","1","2","29","0","6","271799"
"758","Kenneth Ashlock","43","0","Great Plains","US","1832","10","0","3","0","0","6","5","3","18","0","7","301473"
"759","Eric Keller","43","0","Florida","US","4244","10","0","1","0","0","8","2","1","20","0","11","319065"
"760","Kyle Fogt","42","0","Ohio","US","1347","4","1","1","0","0","0","6","1","30","0","5","181978"
"761","David Cline2","42","0","Virginias","US","1968","4","1","1","0","0","2","3","1","29","0","3","326088"
"762","Wes Pauley","42","0","Virginias","US","2568","9","0","3","0","0","14","5","2","24","0","8","364646"
"763","Thomas Carpenter","42","0","New Jersey","US","777","10","0","4","0","0","14","6","3","80","0","10","230990"
"764","Kyle R Stephenson","42","0","Ohio","US","1841","11","0","2","0","0","4","5","1","70","0","14","325319"
"765","Travis Kress","42","0","Mid-South","US","1880","12","0","2","0","0","10","4","2","38","0","11","266923"
"766","Jeb Simmons","41","0","Great Plains","US","3164","4","1","1","0","0","4","5","1","30","0","4","243460"
"767","Arnold Oldaker","41","0","Virginias","US","1039","5","1","1","0","0","2","5","1","30","0","6","323404"
"768","Devon Butz","41","0","Great Plains","US","4166","5","1","1","0","0","2","3","1","34","0","8","346018"
"769","Robert Sanchez","41","0","West","US","1460","6","1","2","0","0","16","6","1","53","0","7","317251"
"770","Ryan Bronson","41","0","Great Plains","US","2763","6","0","1","0","0","0","4","1","35","0","9","292988"
"771","Brandon Hope","41","0","Great Plains","US","2439","7","0","2","0","0","2","3","1","57","0","8","275267"
"772","Tom Laneville","41","0","New England","US","4060","8","0","1","0","0","2","6","1","30","0","9","313596"
"773","Stephen Morsillo","41","0","New England","US","2802","8","0","1","0","0","6","3","1","21","0","7","60727"
"774","Christopher Bowlin2","41","0","Mid-South","US","1319","9","0","4","0","0","6","5","2","92","0","8","333924"
"775","Curtis Kroening","40","0","Midwest","US","1008","4","1","1","0","0","2","7","1","35","0","5","269618"
"776","Bryce Nichols","40","0","Illinois","US","1820","8","1","4","0","0","4","5","3","11","0","8","345823"
"777","Rayce Clark","40","0","Carolina","US","1315","8","1","2","0","0","12","6","2","46","0","4","126773"
"778","Martin Sprau","40","0","West","US","2195","6","0","1","0","0","0","3","1","30","0","8","354634"
"779","Simon Saarikko","40","0","Australia/NZ","AU","1486","7","0","1","0","0","6","4","1","30","0","8","327330"
"780","Brett M Osborn","40","0","Mid-South","US","3243","8","0","1","0","0","2","3","1","30","0","6","243867"
"781","Jake Covey","40","0","New York","US","1333","8","0","1","0","0","2","5","1","26","0","10","373470"
"782","Patrick Epps2","40","0","Great Plains","US","1552","8","0","1","0","0","4","4","1","34","0","11","257311"
"783","Jimmie Jones","40","0","Northwest","US","1021","10","0","4","0","0","10","4","1","134","0","10","95190"
"784","Dylan Gonas","39","0","Canada","CA","1711","5","1","1","0","0","0","5","1","30","0","4","337159"
"785","Jeff Darby","39","0","Florida","US","790","8","1","3","0","0","2","7","2","49","0","7","282289"
"786","Mitchell Meyers","39","0","Midwest","US","644","8","1","3","0","0","8","7","2","62","0","8","319559"
"787","Steve Miskolczi","39","0","Atlantic","US","3106","8","0","1","0","0","2","2","1","30","0","7","268958"
"788","Kevin ODell","39","0","Midwest","US","2440","9","0","2","0","0","8","4","1","35","0","8","370010"
"789","Travis Smith6","39","0","Carolina","US","2594","10","0","1","0","0","0","3","1","29","0","13","264407"
"790","Jesse Varley","38","0","Australia/NZ","AU","1812","7","0","1","0","0","6","3","1","30","0","7","259909"
"791","Steve Biddle","38","0","Georgia","US","1342","8","0","1","0","0","0","5","1","30","0","8","343763"
"792","Cory Davis2","38","0","West","US","1715","9","0","1","0","0","10","3","1","35","0","6","271104"
"793","Carl VanHoose","37","0","West","US","1534","4","1","1","0","0","2","3","1","27","0","5","303521"
"794","Christopher Rossiter","37","0","Illinois","US","1888","5","1","1","0","0","4","4","1","30","0","8","348858"
"795","Tyson Ueleke","37","0","Illinois","US","2546","9","1","2","0","0","2","6","2","37","0","10","351484"
"796","Cody Ledbetter2","37","0","Mid-South","US","709","6","0","1","0","0","2","9","1","27","0","9","341337"
"797","Matt Hendricks2","37","0","Carolina","US","1493","8","0","2","0","0","6","7","2","17","0","8","222027"
"798","Brandon Tichelaar","36","0","Michigan","US","1575","9","0","2","0","0","4","5","2","29","1","3","332502"
"799","Zach Rinn","36","0","Midwest","US","1788","9","0","2","0","0","8","8","2","36","0","9","290350"
"800","Jay Czarapata","36","0","Carolina","US","1589","9","0","2","0","0","10","5","1","68","0","6","91613"
"801","Joshua Johnson5","36","0","Indiana","US","1741","9","0","2","0","0","12","7","1","19","0","11","234977"
"802","Casey Lindell","35","0","Great Plains","US","1989","7","0","1","0","0","0","4","1","30","0","9","270351"
