"position","name","points","dropped","clubname","countrycode","irating","avgfinish","topfive","starts","lapslead","wins","incidents","division","weekscounted","laps","poles","avgstart","custid"
"803","Adam Liechty","11","0","Mid-South","US","2039","9","0","1","0","0","2","2","1","1","0","9","319524"
"804","Aiden Unitas","11","0","Atlantic","US","2125","10","0","1","0","0","4","8","1","14","0","9","303183"
"805","John Johnson21","11","0","Northwest","US","2463","11","0","1","0","0","4","2","1","29","0","12","340477"
"806","Kyle DeSouza3","10","0","Carolina","US","2565","6","0","1","0","0","0","4","1","10","0","3","301016"
"807","Tyler Bauer","10","0","Midwest","US","1572","6","0","1","0","0","6","3","1","27","0","6","335372"
"808","David Kuntz","10","0","Indiana","US","2002","7","0","1","0","0","2","4","1","29","0","6","305313"
"809","Marc Eberz4","10","0","New York","US","1416","8","0","1","0","0","4","6","1","14","0","6","316771"
"810","Troy Jones2","10","0","Pennsylvania","US","2950","8","0","3","0","0","4","2","3","3","0","8","334558"
"811","Donnie Shealy2","10","0","Carolina","US","1006","8","0","1","0","0","10","5","1","30","0","4","275909"
"812","Ronald Pyles","10","0","Virginias","US","3603","9","0","1","0","0","0","3","1","3","0","9","83921"
"813","Trey Jones2","10","0","Great Plains","US","2113","9","0","1","0","0","2","2","1","3","0","9","273447"
"814","Brett Pack","10","0","Florida","US","1200","11","0","1","0","0","4","4","1","3","0","7","269253"
"815","Kris Steer","10","0","Mid-South","US","1474","12","0","1","0","0","2","5","1","29","0","13","268883"
"816","Allen Gates","10","0","Pennsylvania","US","2298","12","0","1","0","0","10","4","1","27","0","13","306661"
"817","Jacob Godsey","9","0","Illinois","US","1216","7","0","1","0","0","2","5","1","9","0","7","320478"
"818","Kelson Kurtzer","9","0","Great Plains","US","1751","7","0","1","0","0","6","6","1","28","0","6","329620"
"819","Andrew Richardson3","9","0","Northwest","US","681","8","0","1","0","0","0","5","1","24","0","8","243386"
"820","Kris Michelson","9","0","Australia/NZ","AU","769","8","0","1","0","0","8","8","1","21","0","9","318348"
"821","Martin Livernoche","9","0","Canada","CA","1568","8","0","1","0","0","12","6","1","27","0","8","255531"
"822","Anthony Kernan","9","0","Ohio","US","2487","9","0","1","0","0","0","3","1","5","0","5","47526"
"823","Kyle Moyer","9","0","Ohio","US","2934","9","0","1","0","0","0","2","1","5","0","9","286324"
"824","Michael Hill8","9","0","Georgia","US","1343","9","0","1","0","0","4","6","1","30","0","9","190529"
"825","Patrick Annas","9","0","Carolina","US","1444","10","0","1","0","0","2","5","1","1","0","10","328914"
"826","Ryan Datsun","9","0","Virginias","US","1554","12","0","1","0","0","2","4","1","2","0","8","314601"
"827","Jordan Fisher","9","0","Midwest","US","2467","13","0","1","0","0","8","3","1","16","0","13","333430"
"828","Daniel Stiffler","8","0","Pennsylvania","US","3860","9","0","1","0","0","2","2","1","29","0","8","266476"
"829","Christopher Archdale","8","0","Illinois","US","638","13","0","1","0","0","2","9","1","28","0","11","284505"
"830","Leila Wilson","8","0","California Club","US","1404","14","0","1","0","0","4","4","1","10","0","11","82645"
"831","Jose Velarde","7","0","West","US","560","8","0","1","0","0","0","9","1","3","0","8","156551"
"832","Dexter Morgan","7","0","Carolina","US","1270","8","0","1","0","0","0","6","1","29","0","8","296361"
"833","Nathan Hines","7","0","Ohio","US","3360","11","0","1","0","0","2","1","1","11","0","8","277428"
"834","Steven Raduenz","6","0","Midwest","US","1901","8","0","1","0","0","2","7","1","3","0","8","276207"
"835","Richie Ryan","6","0","New England","US","2234","9","0","2","0","0","2","8","2","18","0","8","311766"
"836","Parker Davis2","6","0","Mid-South","US","1929","10","0","2","0","0","4","4","2","30","0","8","305687"
"837","Brad Skusa","6","0","Michigan","US","2054","11","0","1","0","0","2","3","1","5","0","4","47517"
"838","Shane Myers","6","0","Great Plains","US","1877","12","0","1","0","0","4","3","1","3","0","6","327764"
"839","George Fehrenbacher","6","0","Indiana","US","4059","13","0","1","0","0","8","2","1","22","0","6","254228"
"840","Anthony Butte","5","0","Michigan","US","745","8","0","1","0","0","0","9","1","2","0","8","288125"
"841","Brady Bell","5","0","Great Plains","US","1510","8","0","1","0","0","0","3","1","30","0","7","298438"
"842","Aaron Sparks2","5","0","Illinois","US","3287","9","0","1","0","0","2","5","1","8","0","3","269692"
"843","David-Alexandre Parent-Gagnon","5","0","Canada","CA","2619","10","0","1","0","0","0","3","1","1","0","8","272491"
"844","Lance Henry","5","0","Georgia","US","1580","10","0","1","0","0","2","4","1","4","0","8","269766"
"845","Latham Marek","5","0","Florida","US","2735","10","0","2","0","0","6","3","2","27","0","8","302976"
"846","joshua Walton","5","0","Australia/NZ","AU","3929","12","0","1","0","0","10","3","1","16","0","8","299923"
"847","Cody McKnight","5","0","Pennsylvania","US","2118","14","0","1","0","0","0","3","1","10","0","14","310669"
"848","Jake Mccloud","5","0","Michigan","US","1792","14","0","2","0","0","4","3","2","10","0","12","258884"
"849","Jim Hull","4","0","New York","US","1581","11","0","1","0","0","4","4","1","8","0","10","306737"
"850","Austin Leamon","4","0","Florida","US","1957","12","0","1","0","0","2","4","1","3","0","11","309252"
"851","Matt Lunsford","4","0","Texas","US","2928","13","0","1","0","0","0","3","1","7","0","12","256343"
"852","Collin DuBois","4","0","New York","US","1625","13","0","1","0","0","8","3","1","16","0","2","244832"
"853","Johnathan Brown","4","0","Indiana","US","3393","14","0","1","0","0","2","1","1","15","0","7","315020"
"854","Kurtis Stickle","4","0","New York","US","2080","14","0","1","0","0","2","6","1","16","0","12","335810"
"855","Joseph Wirth","3","0","Illinois","US","1905","12","0","1","0","0","2","6","1","1","0","8","278165"
"856","Adam Hall2","0","0","Great Plains","US","1605","6","0","1","0","0","0","5","1","0","0","6","294950"
"857","Dylan Hutchison","0","0","Great Plains","US","3078","6","0","1","0","0","0","4","1","0","0","6","306665"
"858","Randall Lester","0","0","Virginias","US","769","6","0","1","0","0","0","6","1","0","0","6","335313"
"859","Ashley Vickery","0","0","Carolina","US","1938","7","0","1","0","0","0","3","1","0","0","7","253887"
"860","Richard Williams5","0","0","Illinois","US","1212","7","0","1","0","0","0","8","1","0","0","7","278102"
"861","Dean Moore","0","0","Florida","US","1610","7","0","1","0","0","0","4","1","0","0","7","296012"
"862","Don Strosahl","0","0","Florida","US","1315","8","0","1","0","0","0","5","1","0","0","8","249200"
"863","Brandon Lorah","0","0","Virginias","US","1347","8","0","1","0","0","0","5","1","0","0","9","301201"
"864","Brien Walters","0","0","Texas","US","1862","8","0","1","0","0","0","5","1","0","0","8","301710"
"865","Brian Baumgarten","0","0","Michigan","US","458","8","0","1","0","0","0","9","1","0","0","8","302177"
"866","Will Gatzke","0","0","Great Plains","US","3509","8","0","1","0","0","0","5","1","0","0","8","303516"
"867","Rod Tucker","0","0","Carolina","US","1867","8","0","1","0","0","0","4","1","0","0","8","309400"
"868","Brandon Kulp","0","0","Pennsylvania","US","4035","8","0","1","0","0","0","5","1","0","0","8","320601"
"869","Dj Arnold","0","0","Midwest","US","744","8","0","1","0","0","0","6","1","0","0","8","326613"
"870","Abbas Ladak","0","0","New Jersey","US","1122","9","0","1","0","0","0","6","1","0","0","9","40894"
"871","Ryan Mech","0","0","Midwest","US","1339","9","0","1","0","0","0","6","1","0","0","9","177329"
"872","Skyler Caster2","0","0","Ohio","US","1946","9","0","1","0","0","0","4","1","0","0","9","272879"
"873","Charles Haase","0","0","Midwest","US","1083","9","0","2","0","0","0","5","2","0","0","9","276888"
"874","Paul Rainey","0","0","Great Plains","US","1375","9","0","1","0","0","0","6","1","0","0","9","286340"
"875","Jason Lee Ford","0","0","Mid-South","US","1632","9","0","1","0","0","0","3","1","0","0","9","301601"
"876","Frank Lauer","0","0","Great Plains","US","1253","9","0","2","0","0","0","7","2","0","0","9","321229"
"877","Rodney Marshall2","0","0","Mid-South","US","979","9","0","1","0","0","0","5","1","0","0","9","328899"
"878","Tim Clark Jr","0","0","Great Plains","US","2194","9","0","1","0","0","0","3","1","0","0","9","332848"
"879","Zachery Dresslaer","0","0","Great Plains","US","1869","10","0","1","0","0","0","3","1","0","0","7","57859"
"880","Shaun Harrington","0","0","Ohio","US","1955","10","0","1","0","0","0","3","1","0","0","10","127760"
"881","Chase Swafford2","0","0","Mid-South","US","3649","10","0","1","0","0","0","3","1","0","0","10","246545"
"882","Doug Buzzard","0","0","Great Plains","US","2644","10","0","1","0","0","0","2","1","0","0","7","263513"
"883","Jordan Stewart2","0","0","Ohio","US","1027","10","0","1","0","0","0","6","1","0","0","10","266418"
"884","Kody Brewer","0","0","Ohio","US","1137","10","0","1","0","0","0","5","1","0","0","10","268529"
"885","Byron Morris","0","0","Georgia","US","1823","10","0","1","0","0","0","8","1","0","0","10","274072"
"886","Allen Hunt2","0","0","Virginias","US","1387","10","0","1","0","0","0","4","1","0","0","10","292298"
"887","Darrin Haskell","0","0","Canada","CA","2156","10","0","1","0","0","0","4","1","0","0","10","293135"
"888","Justin Winter","0","0","California Club","US","1658","10","0","1","0","0","0","6","1","0","0","10","328679"
"889","Josh Boblett","0","0","Midwest","US","1427","10","0","2","0","0","0","7","2","0","0","9","335154"
"890","Mitchell Enos","0","0","California Club","US","1976","10","0","1","0","0","2","3","1","0","0","4","297912"
"891","Richard Wartsbaugh","0","0","Indiana","US","469","10","0","1","0","0","2","7","1","0","0","9","333581"
"892","Kyle Morse","0","0","West","US","971","11","0","1","0","0","0","8","1","0","0","9","18937"
"893","Jeremiah Siddle","0","0","Carolina","US","1901","11","0","1","0","0","0","4","1","0","0","11","147473"
"894","Michael Reed3","0","0","New England","US","1033","11","0","1","0","0","0","9","1","0","0","11","244800"
"895","Mike Hanson2","0","0","Great Plains","US","985","11","0","1","0","0","0","5","1","0","0","11","262826"
"896","Mark Underwood Jr","0","0","Mid-South","US","1362","11","0","1","0","0","0","4","1","0","0","7","269244"
"897","Russell Snellings","0","0","Georgia","US","2026","11","0","1","0","0","0","6","1","0","0","11","271766"
"898","Anthony Arthur","0","0","Ohio","US","753","11","0","1","0","0","0","7","1","0","0","7","279048"
"899","Stephen Dombrowski","0","0","Ohio","US","3317","11","0","1","0","0","0","4","1","0","0","11","334978"
"900","Michael Ezzell","0","0","Carolina","US","1590","11","0","1","0","0","0","7","1","0","0","11","338606"
"901","Daryl Barrett","0","0","New York","US","1180","12","0","3","0","0","0","3","1","0","0","12","33044"
"902","Logan Lansford","0","0","Great Plains","US","2924","12","0","1","0","0","0","3","1","0","0","11","189511"
"903","Kyle Beck","0","0","Mid-South","US","854","12","0","1","0","0","0","5","1","0","0","12","259689"
"904","Casey Durphey","0","0","New England","US","1526","12","0","1","0","0","0","7","1","0","0","12","273762"
"905","Robert Runyon","0","0","Mid-South","US","1419","12","0","1","0","0","0","4","1","0","0","12","322545"
"906","Scott Hensley4","0","0","Mid-South","US","1937","12","0","1","0","0","0","4","1","0","0","12","336195"
"907","Kollin Stephens","0","0","Great Plains","US","1274","13","0","1","0","0","0","5","1","0","0","13","268189"
"908","Brandon Gray2","0","0","Carolina","US","1242","13","0","1","0","0","0","7","1","0","0","13","271106"
"909","Richard Braun","0","0","Northwest","US","1175","13","0","1","0","0","0","9","1","0","0","13","304422"
"910","Noah D. Smith","0","0","Pennsylvania","US","1992","13","0","1","0","0","0","3","1","0","0","13","305365"
"911","Cody Wynn","0","0","Ohio","US","3095","13","0","1","0","0","0","5","1","0","0","13","330506"
"912","Michael Fritz","0","0","California Club","US","558","13","0","1","0","0","0","11","1","0","0","13","333251"
"913","Kevin Hollenbach2","0","0","New Jersey","US","1997","14","0","1","0","0","0","4","1","0","0","9","67997"
"914","Michael Crockett","0","0","Ohio","US","779","14","0","1","0","0","0","7","1","0","0","14","209984"
"915","Josh Schweitzer2","0","0","West","US","2277","14","0","1","0","0","0","3","1","0","0","14","269181"
"916","Holt Johnston","0","0","Great Plains","US","1393","14","0","1","0","0","0","8","1","0","0","14","301283"
"917","Eddie Underwood","0","0","Mid-South","US","1503","14","0","1","0","0","0","5","1","0","0","14","305126"
"918","David Breuer","0","0","Midwest","US","1789","14","0","1","0","0","0","4","1","0","0","14","316721"
"919","Thomas Mason","0","0","Carolina","US","946","14","0","1","0","0","0","5","1","0","0","14","325647"
"920","Scott Kay","0","0","New York","US","679","15","0","1","0","0","0","8","1","0","0","15","117398"
"921","Frank Benton","0","0","Illinois","US","478","15","0","1","0","0","0","8","1","0","0","15","274782"
"922","Michael E Clark","0","0","Mid-South","US","2781","15","0","1","0","0","0","2","1","0","0","15","280804"
"923","Kyle Erwin","0","0","Indiana","US","1540","15","0","1","0","0","0","6","1","0","0","15","284591"
"924","Scott Rd Hamlin","0","0","New York","US","1490","15","0","1","0","0","0","5","1","0","0","13","302053"
