"position","name","points","dropped","clubname","countrycode","irating","avgfinish","topfive","starts","lapslead","wins","incidents","division","weekscounted","laps","poles","avgstart","custid"
"793","Alexander Yarbrough","49","0","Georgia","US","1835","3","1","1","0","0","0","5","1","35","0","3","269071"
"794","Jon Michael Ward","49","0","Mid-South","US","3794","5","1","1","0","0","6","5","1","35","0","6","259017"
"795","Paul Simone","49","0","Midwest","US","1496","11","1","4","2","0","6","5","3","41","0","7","306245"
"796","Andrew Gates","49","0","Canada","CA","1843","7","0","1","0","0","4","4","1","35","0","4","194285"
"797","Shayne Pierce","49","0","Canada","CA","1644","7","0","2","0","0","4","4","2","38","0","6","306609"
"798","Brett Newberry","49","0","New York","US","1499","8","0","1","0","0","0","5","1","35","0","10","75435"
"799","Brad C Berry","49","0","Mid-South","US","1534","8","0","3","0","0","8","5","2","67","0","10","82907"
"800","Dylan Murray","48","0","Mid-South","US","2159","5","1","1","0","0","6","5","1","35","0","5","269333"
"801","Randy Cornwell","48","0","Georgia","US","1547","6","0","1","0","0","2","5","1","35","0","7","70317"
"802","Zachary Patterson2","48","0","Midwest","US","1557","6","0","1","0","0","2","4","1","34","0","8","292776"
"803","Dan Collinsworth","48","0","West","US","1467","8","0","2","0","0","0","5","2","52","0","7","170054"
"804","Jake Simmons","48","0","Mid-South","US","1223","8","0","1","0","0","2","5","1","35","0","13","29537"
"805","Kameron Key","48","0","Great Plains","US","3536","8","0","1","0","0","2","4","1","35","0","12","253254"
"806","Bo Ready","48","0","Great Plains","US","1672","10","0","3","0","0","12","5","3","21","0","8","219090"
"807","Aaron Shoemaker","47","0","Texas","US","1113","4","1","1","0","0","2","5","1","31","0","5","42063"
"808","Dallas Menke","47","0","Midwest","US","1477","6","1","3","0","0","0","5","1","69","0","7","252643"
"809","Al Brimeyer","47","0","Carolina","US","912","6","1","2","0","0","4","5","1","41","0","5","251774"
"810","Josh Skorczewski","47","0","Great Plains","US","1416","7","0","2","0","0","6","5","2","69","0","8","214499"
"811","Denis Cardinal","47","0","Canada","CA","2676","8","0","2","0","0","6","5","2","34","0","10","256250"
"812","Daniel Campbell3","47","0","Mid-South","US","1430","9","0","2","0","0","6","6","2","27","0","5","288984"
"813","Kyle Osentoski","47","0","Michigan","US","1264","9","0","3","0","0","14","4","1","76","0","10","305903"
"814","Austin Harnick","46","0","Michigan","US","4674","4","1","1","0","0","2","6","1","35","0","2","256122"
"815","Jordan Rae","46","0","Australia/NZ","AU","3897","4","1","1","0","0","10","5","1","34","0","7","265406"
"816","David Mitchell5","46","0","Canada","CA","4046","5","1","1","0","0","2","5","1","35","0","7","269065"
"817","Cory Kusler","46","0","Mid-South","US","2126","5","1","1","0","0","10","7","1","33","0","8","305910"
"818","Tyler Chalk","46","0","Indiana","US","2626","6","1","2","0","0","2","4","1","70","0","8","172143"
"819","Jeff Secord","46","0","Midwest","US","1595","8","1","2","0","0","2","4","2","69","0","9","267178"
"820","Jeff Kendrick","46","0","Mid-South","US","1727","6","0","1","0","0","2","5","1","35","0","9","119215"
"821","Adam Hall2","46","0","Great Plains","US","1605","6","0","1","0","0","4","5","1","35","0","7","294950"
"822","Ranford S Brown","46","0","Great Plains","US","1457","7","0","2","0","0","4","6","1","70","0","11","239815"
"823","Cole Thomas","46","0","Midwest","US","1831","8","0","2","0","0","0","6","1","49","0","8","191779"
"824","Michael Corbin","46","0","New York","US","1230","10","0","4","0","0","10","5","2","60","0","11","288063"
"825","Timothy Mullen","45","0","Great Plains","US","940","4","1","1","0","0","0","6","1","34","0","7","194694"
"826","Donnie Shealy2","45","0","Carolina","US","1006","4","1","1","0","0","2","5","1","34","0","4","275909"
"827","Ryan Stebbins","45","0","Midwest","US","1431","4","1","1","0","0","2","5","1","35","0","5","276474"
"828","Sean McGennisken","45","0","Australia/NZ","AU","2768","4","1","1","0","0","4","5","1","35","0","3","267834"
"829","Jason M Stewart","45","0","Florida","US","1892","6","1","2","0","0","0","5","1","67","0","7","191532"
"830","Matt Malone","45","0","Illinois","US","1398","6","1","2","0","0","6","5","1","70","0","10","120570"
"831","Derrick Hilliker","45","0","Michigan","US","2117","6","0","1","0","0","0","4","1","35","0","7","254816"
"832","Mike Evans3","45","0","New York","US","1421","7","0","1","0","0","2","5","1","35","0","7","208882"
"833","Jonathan Smith12","45","0","Mid-South","US","2278","8","0","2","0","0","2","5","1","41","0","8","204853"
"834","Cole Borgstadt","44","0","Great Plains","US","1470","4","1","1","0","0","0","6","1","34","0","2","252397"
"835","Herman Riley","44","0","Atlantic","US","1519","5","1","1","0","0","0","5","1","34","0","8","27011"
"836","Nicholas Sandin","44","0","California Club","US","1032","7","1","2","0","0","2","5","1","65","0","10","21750"
"837","Brandon Fitzgerald","44","0","Midwest","US","2496","9","1","3","0","0","10","11","2","47","0","8","300935"
"838","Kody Bray","44","0","Great Plains","US","2140","6","0","1","0","0","0","5","1","34","0","7","283283"
"839","Jayne Hansen","44","0","Canada","CA","2647","6","0","1","0","0","0","5","1","35","0","7","283330"
"840","Jayson Foren","44","0","New England","US","1381","6","0","1","0","0","2","5","1","35","0","10","237069"
"841","Ivan P Pangrazio","44","0","New York","US","1921","8","0","1","0","0","4","5","1","35","0","6","207191"
"842","Mike Schultz2","44","0","New York","US","1497","8","0","2","0","0","8","7","2","43","0","9","258602"
"843","Jonathan Coombs","44","0","Illinois","US","5164","8","0","1","0","0","8","5","1","35","0","9","297332"
"844","John Miller","44","0","New England","US","1695","10","0","2","0","0","4","11","2","69","0","10","31855"
"845","Denton Threatt","44","0","Great Plains","US","1847","10","0","2","0","0","4","5","2","49","0","7","298588"
"846","Brian Johnson2","44","0","Texas","US","1252","10","0","3","0","0","6","11","3","79","0","9","40705"
"847","Dayton Lynch","43","0","Midwest","US","663","7","2","3","0","0","4","7","2","70","0","8","253384"
"848","Michael LEathers","43","0","California Club","US","1266","5","1","1","0","0","2","6","1","35","0","10","59456"
"849","Blake Anderson5","43","0","Great Plains","US","1587","7","1","2","0","0","2","4","1","37","0","6","307336"
"850","Andy Cogswell","43","0","West","US","1476","7","1","4","0","0","12","5","1","138","0","7","44598"
"851","Justin Webb","43","0","Australia/NZ","AU","1205","8","1","2","0","0","0","6","2","58","0","8","267182"
"852","Joseph Grabianowski","43","0","New York","US","1369","9","1","2","0","0","8","5","1","32","0","6","131532"
"853","Justin R. Gaddis","43","0","Carolina","US","1274","6","0","1","0","0","0","6","1","34","0","9","124540"
"854","Tony Nowasadski Jr","43","0","Mid-South","US","1067","6","0","1","0","0","4","6","1","35","0","11","308720"
"855","Anthony Rossomano","43","0","Carolina","US","2134","7","0","1","0","0","0","4","1","35","0","8","31992"
"856","Blake Shock","43","0","Mid-South","US","929","7","0","1","0","0","2","5","1","35","0","12","198315"
"857","Steven Taylor7","43","0","Midwest","US","1773","9","0","4","0","0","10","6","3","39","0","5","294767"
"858","Kyle Odaynik","43","0","New England","US","1952","10","0","2","0","0","2","5","1","34","0","9","96850"
"859","Jeremiah Siddle","42","0","Carolina","US","1901","5","3","3","0","0","12","5","1","86","0","8","147473"
"860","Cole Viney","42","0","Indiana","US","826","6","3","6","0","0","22","7","1","158","0","7","305014"
"861","Micheal Bryant","42","0","Mid-South","US","1658","8","2","4","0","0","16","5","1","89","0","8","288876"
"862","Darin Busch","42","0","Great Plains","US","2146","5","1","1","0","0","2","11","1","33","0","7","24213"
"863","Michael Jeanes","42","0","Texas","US","2209","6","1","2","0","0","2","5","2","68","0","6","201725"
"864","Brandon Red2","42","0","Mid-South","US","1114","9","1","2","0","0","6","6","2","69","0","9","253574"
"865","Greg Turberville","42","0","Mid-South","US","2094","9","1","4","0","0","16","5","1","91","0","9","293574"
"866","Chase Cuddy","42","0","Great Plains","US","1562","8","0","2","0","0","2","5","1","69","0","8","295020"
"867","Zach Duncan","42","0","Carolina","US","1639","8","0","3","0","0","4","5","1","98","0","9","20715"
"868","Robert Vormwald","42","0","New York","US","1171","8","0","2","0","0","4","5","2","36","0","8","102630"
"869","Joey Anderson","42","0","Ohio","US","1463","8","0","1","0","0","4","5","1","35","0","11","270484"
"870","Rhett Tucker","42","0","Florida","US","2470","9","0","2","0","0","2","4","2","39","0","7","131017"
"871","Mackenzie Folmsbee","42","0","New York","US","1147","11","0","3","0","0","6","11","1","47","0","13","37810"
"872","Tony Stevens","41","0","Carolina","US","1382","4","1","1","0","0","0","4","1","35","0","6","18093"
"873","Emil Miller2","41","0","Great Plains","US","1509","5","1","1","0","0","0","4","1","34","0","5","310896"
"874","Robert Rielly","41","0","Virginias","US","1338","7","1","2","0","0","8","5","2","37","0","6","174156"
"875","Timothy Nelson","41","0","Carolina","US","2282","6","0","1","0","0","6","6","1","35","0","5","294640"
"876","Ryan Hines","41","0","Ohio","US","2315","7","0","1","0","0","0","5","1","35","0","5","251414"
"877","Konnor McCluskey-Young","41","0","Australia/NZ","NZ","2154","7","0","1","0","0","2","3","1","35","0","6","230127"
"878","Brian McEvoy","41","0","Midwest","US","1624","8","0","1","0","0","4","5","1","35","0","7","180164"
"879","Brian Villeneuve","41","0","California Club","US","1594","10","0","3","0","0","0","5","2","69","0","12","39332"
"880","Joe Cobb","40","0","Georgia","US","1477","4","1","1","0","0","2","5","1","25","0","3","102188"
"881","Maxime Brazeau","40","0","Canada","CA","1464","4","1","1","0","0","8","5","1","35","0","6","269658"
"882","Kevin Holzner","40","0","Illinois","US","1530","5","1","1","0","0","0","5","1","35","0","5","82016"
"883","Cody Kennemore","40","0","California Club","US","1383","7","1","2","0","0","6","5","1","70","0","8","273245"
"884","Larry Sutton","40","0","Great Plains","US","1020","8","1","2","0","0","10","6","1","48","0","8","110172"
"885","Tanner Hamburg","40","0","Mid-South","US","1665","7","0","1","0","0","6","5","1","35","0","7","289381"
"886","Raymond J. Chapman","40","0","Georgia","US","2631","10","0","1","0","0","2","5","1","22","0","14","108105"
"887","Brandon Gouge","39","0","Florida","US","927","7","0","5","0","0","12","6","1","140","0","7","313104"
"888","Dylan Hutchison","39","0","Great Plains","US","3078","5","1","1","0","0","2","5","1","35","0","7","306665"
"889","Jerred Drake","39","0","Midwest","US","2562","6","1","2","0","0","4","5","1","42","0","7","296033"
"890","Kyle Harrison","39","0","Great Plains","US","2049","6","0","1","0","0","0","5","1","35","0","6","275078"
"891","Jeff Kidwell2","39","0","Mid-South","US","1114","7","0","1","0","0","4","5","1","35","0","9","301913"
"892","Cameron Pedersen","39","0","Canada","CA","1534","7","0","1","0","0","6","5","1","35","0","10","279418"
"893","Eric Riggins","39","0","Carolina","US","2070","7","0","1","0","0","10","5","1","25","0","8","269130"
"894","Blake Bottoms","39","0","Carolina","US","1411","8","0","1","0","0","6","5","1","34","0","5","47778"
"895","Jake Hobbs","39","0","Mid-South","US","1461","10","0","1","0","0","4","5","1","35","0","14","210262"
"896","Michael Kulp","38","0","Midwest","US","1341","6","1","3","0","0","6","5","1","102","0","8","234913"
"897","Darrell Daniels","38","0","Carolina","US","2694","9","1","2","0","0","4","5","1","34","0","8","231419"
"898","Race Liberante","38","0","California Club","US","1294","6","0","1","0","0","10","5","1","34","0","6","49319"
"899","Greg Cantrell","38","0","Illinois","US","734","6","0","1","0","0","10","8","1","34","0","12","308829"
"900","Craig Smith3","38","0","Australia/NZ","AU","1116","7","0","1","0","0","2","6","1","34","0","10","87106"
"901","Zack Smith2","38","0","Great Plains","US","1372","8","0","1","0","0","8","7","1","35","0","14","193115"
"902","Jacob Bacharach","38","0","Scandinavia","DK","1896","9","0","1","0","0","2","5","1","35","0","12","84773"
"903","Brian Deitz","38","0","Ohio","US","727","9","0","2","0","0","4","5","2","33","0","10","266963"
"904","Chase Raudman","38","0","California Club","US","5039","9","0","2","0","0","10","4","1","70","0","11","73242"
"905","Trey Jones2","38","0","Great Plains","US","2113","10","0","2","0","0","2","5","2","34","0","10","273447"
"906","Jimmy Saffell","38","0","Virginias","US","1542","10","0","3","0","0","4","5","3","55","0","9","254536"
"907","David Elson2","38","0","Great Plains","US","1212","10","0","4","0","0","12","11","2","54","0","9","288515"
"908","James Hardwick","37","0","Mid-South","US","1628","8","0","5","0","0","42","5","1","163","0","9","296877"
"909","Marc Tessier","37","0","Canada","CA","1105","5","1","1","0","0","0","5","1","34","0","5","108624"
"910","Scott Holt","37","0","Virginias","US","967","5","1","1","0","0","0","5","1","35","0","10","139370"
"911","Kevin Lajeunesse","37","0","Canada","CA","1833","7","1","2","0","0","4","5","1","66","0","8","268705"
"912","Cameron Wagaman","37","0","Pennsylvania","US","885","10","1","2","0","0","2","6","2","38","0","11","230923"
"913","James Fox3","37","0","Mid-South","US","1728","7","0","1","0","0","0","5","1","35","0","7","109230"
"914","Dustin Hays","37","0","Mid-South","US","3629","7","0","1","0","0","2","5","1","35","0","9","301031"
"915","Brian Dobie","37","0","Virginias","US","2246","7","0","1","0","0","6","6","1","35","0","11","44645"
"916","Ted Engler","37","0","Midwest","US","1927","8","0","1","0","0","0","5","1","35","0","10","65510"
"917","Lane Zerbin","37","0","Canada","CA","2332","8","0","1","0","0","4","5","1","35","0","11","24701"
"918","Jacob Welter","37","0","Midwest","US","1142","8","0","3","0","0","8","11","2","43","0","6","293755"
"919","DJ Robinson","37","0","Midwest","US","1228","8","0","2","0","0","12","5","2","52","0","6","294584"
"920","Nikk Edwards","37","0","Canada","CA","1293","10","0","1","0","0","2","5","1","14","0","8","224960"
"921","Jeff Curl","37","0","Illinois","US","1994","12","0","2","0","0","8","5","2","30","0","8","214925"
"922","Cody Erdmann","36","0","Midwest","US","1807","9","1","3","0","0","8","5","1","58","0","8","80025"
"923","Chad Littleton","36","0","Midwest","US","1335","6","0","1","0","0","0","5","1","35","0","9","51240"
"924","JW Wilson","36","0","Great Plains","US","2186","7","0","1","0","0","0","5","1","35","0","6","91936"
"925","Kyle Vincent Gilbert","36","0","Mid-South","US","2792","7","0","1","0","0","0","5","1","34","0","6","133184"
"926","Rich Forman","36","0","Indiana","US","1343","8","0","3","0","0","2","5","3","64","0","8","141960"
"927","Joel Hoffmaster Jr","36","0","Pennsylvania","US","2066","8","0","1","0","0","2","5","1","34","0","9","229753"
"928","Cody Gibson3","36","0","Illinois","US","2024","8","0","3","0","0","6","5","2","41","0","7","244973"
"929","Jeremy Adams","36","0","Mid-South","US","2426","8","0","1","0","0","10","5","1","32","0","6","170483"
"930","Ryan Mech","36","0","Midwest","US","1339","9","0","1","0","0","0","5","1","33","0","8","177329"
"931","Jeff Hicks","35","0","Canada","CA","1315","5","1","1","0","0","4","6","1","18","0","6","306113"
"932","Josh Erhard","35","0","New York","US","1432","7","1","2","0","0","0","11","1","36","0","9","177238"
"933","Marty Breiten","35","0","Texas","US","1052","10","1","4","0","0","2","7","3","35","0","9","270341"
"934","Jaron Antley","35","0","Carolina","US","1318","6","0","1","0","0","2","5","1","35","0","10","53917"
"935","Jake Moser2","35","0","Pennsylvania","US","2548","8","0","2","0","0","8","7","2","32","0","7","265461"
"936","Brady Bell","35","0","Great Plains","US","1510","8","0","3","0","0","10","5","2","32","0","8","298438"
"937","Trevor D Collins","35","0","Texas","US","1827","9","0","1","0","0","4","6","1","34","0","15","270643"
"938","Shawn Jolley","34","0","Michigan","US","1819","5","2","2","0","0","8","5","1","69","0","8","90867"
"939","Jesse Varley","34","0","Australia/NZ","AU","1812","5","1","1","0","0","6","4","1","26","0","6","259909"
"940","Richard Murtaugh Jr.","34","0","New York","US","6716","6","0","1","0","0","2","3","1","35","0","9","238367"
"941","Jacob McCoy","34","0","Mid-South","US","2057","7","0","1","0","0","2","5","1","34","0","8","81040"
"942","Matthew R Mills","34","0","Ohio","US","1366","7","0","1","0","0","4","5","1","35","0","10","107494"
"943","Josh Jones2","34","0","Florida","US","2386","8","0","1","0","0","4","5","1","34","0","6","164961"
"944","Will Roland","34","0","Georgia","US","1683","9","0","1","0","0","0","5","1","34","0","10","111325"
"945","Ian T Kennedy","34","0","Pennsylvania","US","1643","11","0","3","0","0","6","5","2","33","0","10","273714"
"946","Todd Mcgregor","33","0","Great Plains","US","1568","5","1","1","0","0","0","5","1","34","0","4","31202"
"947","Tyler Hallman","33","0","Pennsylvania","US","1446","5","1","1","0","0","0","5","1","34","0","3","225952"
"948","Mike Cook","33","0","Texas","US","1297","5","1","1","0","0","2","5","1","33","0","7","36203"
"949","Jeremy Carpenter","33","0","New York","US","1006","5","1","1","0","0","2","5","1","34","0","7","161812"
"950","BJ Deal","33","0","Illinois","US","4247","5","1","1","0","0","2","5","1","34","0","5","243426"
"951","Jeffrey Lanham","33","0","Ohio","US","2636","8","1","2","0","0","2","5","2","35","0","7","271969"
"952","Matt Wise","33","0","Georgia","US","1476","6","0","1","0","0","4","5","1","33","0","10","77374"
"953","Scott Rumbaugh","33","0","Northwest","US","1074","6","0","1","0","0","4","5","1","32","0","9","233856"
"954","Jason Young4","33","0","Great Plains","US","1339","7","0","2","0","0","4","6","2","62","0","7","197138"
"955","Andrew Schroeder","33","0","Illinois","US","1252","7","0","1","0","0","10","6","1","35","0","10","219415"
"956","Chris Rhynold","33","0","Canada","CA","1600","8","0","2","0","0","0","5","2","35","0","9","274066"
"957","Davis Richards","33","0","Texas","US","1394","8","0","1","0","0","2","5","1","34","0","10","246669"
"958","Ben Satterlee","33","0","Pennsylvania","US","2167","8","0","3","0","0","2","6","2","46","0","10","248678"
"959","Kyle Morse","33","0","West","US","971","9","0","2","0","0","4","5","1","66","0","11","18937"
"960","Matt Kocher","33","0","Pennsylvania","US","3669","12","0","1","0","0","2","5","1","35","0","14","109076"
"961","Jeff Nevins","32","0","Great Plains","US","4315","5","1","1","0","0","0","4","1","34","0","5","271100"
"962","Joshua Banks","32","0","Virginias","US","2121","5","1","1","0","0","4","5","1","34","0","7","214694"
"963","Josh Lofing","32","0","Illinois","US","1116","8","1","3","0","0","0","5","3","35","0","8","152704"
"964","Josh Chaney","32","0","Midwest","US","1336","6","0","1","0","0","6","5","1","8","0","6","35014"
"965","Richard Hinds","32","0","Mid-South","US","1273","7","0","1","0","0","2","5","1","34","0","7","50408"
"966","Logan Clampitt","32","0","California Club","US","5427","8","0","1","0","0","0","4","1","35","0","9","119681"
"967","Dustin Underwood2","32","0","Indiana","US","1011","8","0","2","0","0","0","5","2","35","0","9","272564"
"968","Jarrett Bolyard","32","0","Pennsylvania","US","3199","8","0","2","0","0","2","5","2","54","0","7","88304"
"969","Quinn Wallis","32","0","New York","US","3312","8","0","1","0","0","2","6","1","35","0","9","265563"
"970","Matthew T Miller","32","0","Atlantic","US","1813","9","0","1","0","0","4","3","1","35","0","9","273182"
"971","Mathew Hall","32","0","New York","US","1329","10","0","3","0","0","14","5","1","85","0","13","269865"
"972","Richard Williams5","32","0","Illinois","US","1212","11","0","2","0","0","0","11","2","35","0","14","278102"
"973","Drew J Fenton","31","0","Australia/NZ","AU","1314","5","1","1","0","0","0","5","1","34","0","8","252627"
"974","Colton Beeler","31","0","Mid-South","US","1555","6","0","1","0","0","6","5","1","35","0","6","276943"
"975","Brad Simpson","31","0","Illinois","US","612","7","0","1","0","0","4","7","1","33","0","11","306740"
"976","Austin Carter","31","0","Florida","US","1331","7","0","1","0","0","6","5","1","25","0","9","101514"
"977","Jeffrey Martin","31","0","Mid-South","US","1366","9","0","2","0","0","0","5","2","24","0","11","161905"
"978","Dan Bakke","31","0","Midwest","US","1388","9","0","1","0","0","4","6","1","35","0","11","292896"
"979","Lon Ellenburg","30","0","Mid-South","US","1301","4","1","1","0","0","2","5","1","27","0","5","235286"
"980","Robert Frantz2","30","0","Illinois","US","1210","5","1","1","0","0","0","5","1","9","0","6","288797"
"981","Mark Linton Jr","30","0","Atlantic","US","2151","7","0","1","0","0","4","5","1","34","0","6","185898"
"982","Leland Carlblom","30","0","Great Plains","US","1538","8","0","1","0","0","6","7","1","34","0","8","260755"
"983","Dustin Sizemore","30","0","Mid-South","US","4016","8","0","1","0","0","12","5","1","35","0","8","280294"
"984","John Ernst","30","0","Great Plains","US","1742","9","0","2","0","0","2","5","1","58","0","11","244229"
"985","Tyler Riggs2","30","0","Great Plains","US","1735","9","0","1","0","0","4","5","1","28","0","13","269980"
"986","Robby Morrison","30","0","Midwest","US","1346","10","0","1","0","0","0","5","1","35","0","8","47845"
"987","Tommy Mattingly","30","0","Mid-South","US","1297","10","0","3","0","0","6","5","3","35","0","9","114819"
"988","Thomas Beane2","30","0","Carolina","US","1095","11","0","2","0","0","2","5","2","16","0","11","68736"
"989","Michael Whitlock3","29","0","Virginias","US","2163","9","1","2","0","0","0","3","2","68","0","9","303105"
"990","Wes Graham","29","0","Virginias","US","1529","6","0","1","0","0","2","6","1","34","0","6","142795"
"991","Paul Burthwick","29","0","Great Plains","US","1701","8","0","1","0","0","0","5","1","34","0","9","110254"
"992","Benjamin J Gonzalez","29","0","Michigan","US","1798","8","0","2","0","0","4","6","1","34","0","8","312565"
"993","Dale Jordison","29","0","Australia/NZ","AU","4178","9","0","1","0","0","6","9","1","35","0","12","304735"
"994","Steven Schoppa","29","0","Texas","US","1072","10","0","4","0","0","14","5","3","77","0","9","268111"
"995","Stan Nevins","29","0","Midwest","US","2259","10","0","4","0","0","16","5","3","73","0","9","271799"
"996","Matthew Jerry","29","0","Midwest","US","1612","11","0","3","0","0","8","4","3","27","0","11","307756"
"997","Jared Brown3","28","0","Illinois","US","834","5","1","1","0","0","2","5","1","29","0","7","285064"
"998","Josh Foster","28","0","Midwest","US","1718","6","0","1","0","0","0","5","1","34","0","7","49786"
"999","Jonathan Turner2","28","0","Australia/NZ","NZ","1683","6","0","1","0","0","0","6","1","34","0","8","234944"
"1000","Luke Schmidt","28","0","Australia/NZ","AU","2277","7","0","1","0","0","0","5","1","35","0","11","262636"
"1001","Kyle Baugh","28","0","Ohio","US","1409","7","0","1","0","0","2","11","1","34","0","9","54566"
"1002","Logan Mitchell","28","0","Great Plains","US","1381","7","0","1","0","0","4","5","1","12","0","4","188503"
"1003","David Nichols3","28","0","Great Plains","US","1266","8","0","2","0","0","18","6","2","62","0","9","268435"
"1004","Vilmos Vas","28","0","Central-Eastern Europe","HU","1397","9","0","1","0","0","2","5","1","35","0","7","26590"
"1005","Zack Patrick","28","0","Texas","US","1010","9","0","2","0","0","4","5","1","68","0","8","277227"
"1006","Wade Christenson","28","0","Midwest","US","1571","9","0","1","0","0","6","6","1","18","0","10","277883"
"1007","Brent Butler","28","0","Indiana","US","1933","10","0","1","0","0","0","4","1","33","0","12","111947"
"1008","Peter Wytaske","28","0","Midwest","US","1393","10","0","2","0","0","10","8","2","22","0","12","267483"
"1009","Audie Ford","28","0","Mid-South","US","1166","11","0","2","0","0","10","5","2","42","0","11","290283"
"1010","Skip Tuttle","28","0","Carolina","US","2781","12","0","2","0","0","4","6","1","43","0","11","256421"
"1011","Brandon Cruz Monsivais","27","0","Texas","US","1911","6","0","1","0","0","0","5","1","34","0","4","125755"
"1012","Shawn Evans","27","0","Midwest","US","1375","6","0","1","0","0","0","5","1","33","0","9","169833"
"1013","Jimmy Mullis","27","0","Carolina","US","3897","6","0","1","0","0","2","3","1","20","0","6","118122"
"1014","Patrick Epps2","27","0","Great Plains","US","1552","6","0","1","0","0","4","5","1","35","0","8","257311"
"1015","Dalton Kirby","27","0","Georgia","US","1538","6","0","1","0","0","6","6","1","34","0","6","273553"
"1016","Bruce Lee Weaver","27","0","Northwest","US","1467","7","0","1","0","0","2","5","1","34","0","8","21184"
"1017","Tyler Hilton","27","0","Carolina","US","1260","8","0","1","0","0","2","5","1","33","0","10","63676"
"1018","Derek Lisac2","27","0","Illinois","US","1797","8","0","1","0","0","4","7","1","35","0","6","261550"
"1019","Steven Amos","27","0","Midwest","US","679","8","0","1","0","0","6","5","1","32","0","11","295386"
"1020","Gene Mccollum","27","0","New York","US","1343","9","0","2","0","0","2","5","1","32","0","9","304668"
"1021","Ian Morisset","27","0","Great Plains","US","810","11","0","2","0","0","4","5","2","34","0","10","287800"
"1022","Joshua Scott","27","0","Michigan","US","2336","11","0","2","0","0","8","6","2","49","0","6","35327"
"1023","Shawn Mooneyhan","26","0","Mid-South","US","1875","5","1","1","1","0","2","5","1","35","0","2","91450"
"1024","John Springer4","26","0","Illinois","US","820","8","1","3","0","0","6","5","1","70","0","8","284859"
"1025","Kyle Bingham","26","0","New England","US","1309","6","0","1","0","0","2","5","1","35","1","1","126790"
"1026","Hunter Evans","26","0","Mid-South","US","1453","6","0","1","0","0","8","5","1","13","0","4","257658"
"1027","Jeffrey Herrick","26","0","California Club","US","2986","7","0","1","0","0","0","5","1","35","0","7","268480"
"1028","Justin Berry","26","0","Northwest","US","1733","8","0","1","0","0","2","5","1","21","0","5","225918"
"1029","Tyler Johnson10","26","0","Great Plains","US","3290","8","0","3","0","0","2","6","2","69","0","9","312944"
"1030","Kyle Dean","26","0","New York","US","1443","8","0","3","0","0","6","5","1","84","0","8","178276"
"1031","Joey Durbin","26","0","Florida","US","3071","8","0","1","0","0","6","3","1","22","0","10","304705"
"1032","Buddy Shepherd","26","0","California Club","US","1419","8","0","1","0","0","8","5","1","32","0","9","80035"
"1033","Rylan Furler","26","0","Australia/NZ","AU","2663","9","0","2","0","0","0","5","2","66","0","7","216070"
"1034","Robert Mueller","26","0","Midwest","US","1882","9","0","1","0","0","2","5","1","35","0","7","155854"
"1035","Matthew Andreesen","26","0","Midwest","US","5669","9","0","1","0","0","2","4","1","35","0","7","248840"
"1036","Ryan OToole","26","0","Texas","US","3944","9","0","2","0","0","2","6","1","69","0","10","288002"
"1037","Matt LaCross","26","0","Michigan","US","3156","9","0","1","0","0","6","11","1","34","0","10","87584"
"1038","Josh Conover","26","0","New Jersey","US","3047","10","0","2","0","0","0","5","2","68","0","10","185930"
"1039","Zack Howard","26","0","Ohio","US","1228","10","0","1","0","0","2","5","1","33","0","11","253019"
"1040","Derrick Smith4","26","0","Florida","US","1752","10","0","2","0","0","2","5","2","34","0","11","283677"
"1041","Scott Martin5","25","0","Indiana","US","2241","6","1","2","0","0","2","5","2","69","0","5","101482"
"1042","Rodney Hunter","25","0","Midwest","US","1566","6","0","1","0","0","0","5","1","35","0","7","224659"
"1043","Robert Brooks4","25","0","Northwest","US","1077","6","0","1","0","0","2","5","1","34","0","8","269592"
"1044","Tommy Derryberry","25","0","Mid-South","US","597","8","0","1","0","0","2","7","1","14","0","10","301797"
"1045","Russell Douville2","25","0","Carolina","US","1274","10","0","2","0","0","2","5","1","17","0","10","92486"
"1046","Joshua Brady3","24","0","Carolina","US","1251","7","0","3","0","0","4","4","1","72","0","7","304722"
"1047","Josh Downing","24","0","West","US","3554","8","0","1","0","0","2","5","1","35","0","6","92918"
"1048","Carl Young","24","0","Indiana","US","2637","8","0","3","0","0","4","8","1","50","0","9","304670"
"1049","Nathan Hurlburt","24","0","Illinois","US","843","8","0","2","0","0","8","6","1","49","0","9","179941"
"1050","James Normoyle","24","0","New York","US","1200","10","0","2","0","0","6","5","2","57","0","7","270060"
"1051","Terry Wankel","24","0","Pennsylvania","US","1216","10","0","4","0","0","10","7","3","71","0","8","285039"
"1052","Mark Blendowski","24","0","Indiana","US","1575","13","0","2","0","0","4","5","2","22","0","11","291080"
"1053","Christopher Miller3","23","0","Midwest","US","1733","7","0","1","0","0","2","5","1","10","0","5","77004"
"1054","Zack Wilson3","23","0","Pennsylvania","US","1404","8","0","3","0","0","6","5","3","15","0","6","220011"
"1055","Bryan Richey2","23","0","Great Plains","US","1450","9","0","1","0","0","6","6","1","7","0","6","290667"
"1056","Joe Bowen","23","0","West","US","1190","9","0","4","0","0","18","5","2","95","0","9","171288"
"1057","Justin Dunn2","23","0","California Club","US","1697","10","0","1","0","0","2","5","1","34","0","10","269258"
"1058","Jared Turnbull","23","0","Canada","CA","1843","10","0","1","0","0","4","5","1","25","0","9","105232"
